# Title: February 2021 - January 2022 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
GA-183,Long County,Georgia,0.96,0.95,118,0.01
GA-185,Lowndes County,Georgia,0.94,0.89,118,0.05
GA-187,Lumpkin County,Georgia,0.43,0.45,97,-0.03
GA-189,McDuffie County,Georgia,0.34,0.24,92,0.1
GA-191,McIntosh County,Georgia,0.34,0.37,97,-0.02
GA-193,Macon County,Georgia,0.52,0.45,93,0.07
GA-195,Madison County,Georgia,0.24,0.21,85,0.03
GA-197,Marion County,Georgia,0.87,0.85,108,0.02
GA-199,Meriwether County,Georgia,0.3,0.32,86,-0.01
GA-201,Miller County,Georgia,0.71,0.68,106,0.03
GA-205,Mitchell County,Georgia,0.65,0.59,106,0.06
GA-207,Monroe County,Georgia,0.37,0.34,88,0.03
GA-209,Montgomery County,Georgia,1.77,1.72,128,0.05
GA-211,Morgan County,Georgia,0.39,0.27,83,0.13
GA-213,Murray County,Georgia,1.37,1.39,126,-0.02
GA-215,Muscogee County,Georgia,0.84,0.89,113,-0.05
GA-217,Newton County,Georgia,0.43,0.34,91,0.09
GA-219,Oconee County,Georgia,0.04,-0.02,68,0.06
GA-221,Oglethorpe County,Georgia,0,-0.07,66,0.07
GA-223,Paulding County,Georgia,0.67,0.69,103,-0.02
GA-225,Peach County,Georgia,0.54,0.46,97,0.08
GA-227,Pickens County,Georgia,0.74,0.77,111,-0.03
GA-229,Pierce County,Georgia,0.76,0.75,112,0.01
GA-231,Pike County,Georgia,0.17,0.15,79,0.02
GA-233,Polk County,Georgia,0.89,0.93,114,-0.04
GA-235,Pulaski County,Georgia,0.96,0.9,113,0.05
GA-237,Putnam County,Georgia,0.62,0.48,98,0.14
GA-239,Quitman County,Georgia,0.75,0.73,104,0.02
GA-241,Rabun County,Georgia,-0.12,-0.12,61,-0
GA-243,Randolph County,Georgia,0.76,0.74,108,0.02
GA-245,Richmond County,Georgia,0.25,0.2,91,0.05
GA-247,Rockdale County,Georgia,0.42,0.37,91,0.05
GA-249,Schley County,Georgia,0.82,0.76,107,0.06
GA-251,Screven County,Georgia,0.65,0.58,103,0.06
GA-253,Seminole County,Georgia,0.95,0.9,117,0.04
GA-255,Spalding County,Georgia,0.21,0.2,81,0.01
GA-257,Stephens County,Georgia,0.37,0.38,94,-0.01
GA-259,Stewart County,Georgia,1,1,116,0
GA-261,Sumter County,Georgia,0.75,0.69,102,0.06
GA-263,Talbot County,Georgia,0.46,0.47,96,-0.01
GA-265,Taliaferro County,Georgia,0.25,0.14,84,0.11
GA-267,Tattnall County,Georgia,1.27,1.22,123,0.05
GA-269,Taylor County,Georgia,0.52,0.46,94,0.06
GA-271,Telfair County,Georgia,1.14,1.09,122,0.05
GA-273,Terrell County,Georgia,0.74,0.69,106,0.05
GA-275,Thomas County,Georgia,1.02,0.97,120,0.06
GA-277,Tift County,Georgia,1.26,1.23,124,0.03
GA-279,Toombs County,Georgia,1.61,1.55,127,0.05
GA-281,Towns County,Georgia,0.48,0.47,98,0.01
GA-283,Treutlen County,Georgia,1.71,1.62,128,0.09
GA-285,Troup County,Georgia,0.65,0.66,107,-0.01
GA-287,Turner County,Georgia,0.54,0.48,100,0.06
GA-289,Twiggs County,Georgia,0.74,0.67,107,0.07
GA-291,Union County,Georgia,0.81,0.81,115,0
GA-293,Upson County,Georgia,0.3,0.26,83,0.04
GA-295,Walker County,Georgia,1.03,1.07,122,-0.04
GA-297,Walton County,Georgia,0.41,0.34,88,0.07
GA-299,Ware County,Georgia,0.57,0.57,101,-0
GA-301,Warren County,Georgia,0.5,0.39,98,0.11
GA-303,Washington County,Georgia,0.69,0.58,101,0.12
GA-305,Wayne County,Georgia,0.83,0.86,116,-0.02
GA-307,Webster County,Georgia,0.9,0.88,115,0.02
GA-309,Wheeler County,Georgia,1.61,1.55,127,0.06
GA-311,White County,Georgia,0.42,0.45,99,-0.03
GA-313,Whitfield County,Georgia,1.07,1.12,121,-0.05
GA-315,Wilcox County,Georgia,0.61,0.55,100,0.06
GA-317,Wilkes County,Georgia,0.14,0.06,75,0.08
GA-319,Wilkinson County,Georgia,0.71,0.63,102,0.08
GA-321,Worth County,Georgia,0.68,0.61,106,0.07
ID-001,Ada County,Idaho,-0.66,-0.63,36,-0.03
ID-003,Adams County,Idaho,-1.31,-1.25,3,-0.05
ID-005,Bannock County,Idaho,-1.21,-1.3,10,0.09
ID-007,Bear Lake County,Idaho,-0.11,-0.15,63,0.03
ID-009,Benewah County,Idaho,-1.39,-1.34,7,-0.05
ID-011,Bingham County,Idaho,-1.02,-1.11,26,0.09
ID-013,Blaine County,Idaho,-1.07,-1.14,10,0.08
ID-015,Boise County,Idaho,-0.92,-0.89,14,-0.03
ID-017,Bonner County,Idaho,-1.31,-1.21,4,-0.1
ID-019,Bonneville County,Idaho,-0.14,-0.16,59,0.01
ID-021,Boundary County,Idaho,-0.98,-0.9,13,-0.08
ID-023,Butte County,Idaho,-1.35,-1.39,10,0.04
ID-025,Camas County,Idaho,-1.04,-1.04,8,0.01
ID-027,Canyon County,Idaho,-0.81,-0.74,29,-0.07
ID-029,Caribou County,Idaho,-0.23,-0.24,56,0.01
ID-031,Cassia County,Idaho,-0.9,-0.99,21,0.09
ID-033,Clark County,Idaho,-1.43,-1.45,7,0.01
ID-035,Clearwater County,Idaho,-1.13,-1.1,8,-0.03
ID-037,Custer County,Idaho,-0.91,-0.98,19,0.07
ID-039,Elmore County,Idaho,-0.71,-0.7,29,-0.01
ID-041,Franklin County,Idaho,-0.71,-0.76,31,0.06
ID-043,Fremont County,Idaho,-1.02,-0.89,22,-0.13
ID-045,Gem County,Idaho,-0.73,-0.74,21,0.01
ID-047,Gooding County,Idaho,-1.48,-1.53,8,0.05
ID-049,Idaho County,Idaho,-0.82,-0.85,15,0.03
ID-051,Jefferson County,Idaho,-1.1,-1.14,19,0.05
ID-053,Jerome County,Idaho,-1.51,-1.65,9,0.14
ID-055,Kootenai County,Idaho,-1.44,-1.37,4,-0.06
ID-057,Latah County,Idaho,-1.17,-1.14,10,-0.03
ID-059,Lemhi County,Idaho,-1.42,-1.56,3,0.14
ID-061,Lewis County,Idaho,-1.31,-1.34,7,0.03
ID-063,Lincoln County,Idaho,-1.81,-1.89,5,0.08
ID-065,Madison County,Idaho,-0.91,-0.91,32,0
ID-067,Minidoka County,Idaho,-1.09,-1.24,19,0.15
ID-069,Nez Perce County,Idaho,-1.4,-1.43,6,0.03
ID-071,Oneida County,Idaho,-1.27,-1.31,11,0.05
ID-073,Owyhee County,Idaho,-1.15,-1.18,15,0.03
ID-075,Payette County,Idaho,-1.1,-1.07,16,-0.03
ID-077,Power County,Idaho,-0.84,-1.02,21,0.18
ID-079,Shoshone County,Idaho,-1.03,-0.99,9,-0.04
ID-081,Teton County,Idaho,-0.28,-0.29,54,0.01
ID-083,Twin Falls County,Idaho,-1.33,-1.38,14,0.04
ID-085,Valley County,Idaho,-1.32,-1.32,2,-0
ID-087,Washington County,Idaho,-1.05,-1.06,10,0.01
IL-001,Adams County,Illinois,0.76,0.8,102,-0.04
IL-003,Alexander County,Illinois,-0.04,0.05,68,-0.09
IL-005,Bond County,Illinois,0.37,0.33,80,0.04
IL-007,Boone County,Illinois,-1.53,-1.51,6,-0.02
IL-009,Brown County,Illinois,0.62,0.65,96,-0.02
IL-011,Bureau County,Illinois,-0.18,-0.21,47,0.03
IL-013,Calhoun County,Illinois,0.81,0.68,98,0.13
IL-015,Carroll County,Illinois,-1.04,-1.05,15,0.01
IL-017,Cass County,Illinois,0.57,0.61,97,-0.04
IL-019,Champaign County,Illinois,0.87,0.87,111,0
IL-021,Christian County,Illinois,1.14,1.1,118,0.04
IL-023,Clark County,Illinois,0.72,0.69,101,0.03
IL-025,Clay County,Illinois,0.94,0.92,102,0.02
IL-027,Clinton County,Illinois,0.24,0.18,75,0.06
IL-029,Coles County,Illinois,0.93,0.92,111,0.01
IL-031,Cook County,Illinois,-0.87,-0.85,19,-0.01
IL-033,Crawford County,Illinois,0.55,0.53,89,0.02
IL-035,Cumberland County,Illinois,0.92,0.91,113,0.01
IL-037,DeKalb County,Illinois,-1.13,-1.1,15,-0.03
IL-039,De Witt County,Illinois,0.43,0.37,83,0.07
IL-041,Douglas County,Illinois,0.67,0.66,103,0.01
IL-043,DuPage County,Illinois,-0.84,-0.82,20,-0.02
IL-045,Edgar County,Illinois,0.59,0.59,96,-0
IL-047,Edwards County,Illinois,0.45,0.47,90,-0.03
IL-049,Effingham County,Illinois,0.91,0.87,107,0.04
IL-051,Fayette County,Illinois,0.79,0.75,101,0.04
IL-053,Ford County,Illinois,1.04,1.01,116,0.03
IL-055,Franklin County,Illinois,0.48,0.49,86,-0
IL-057,Fulton County,Illinois,0.56,0.6,95,-0.04
IL-059,Gallatin County,Illinois,-0.03,-0.02,66,-0
IL-061,Greene County,Illinois,0.97,0.88,106,0.1
IL-063,Grundy County,Illinois,0.01,0.01,58,0
IL-065,Hamilton County,Illinois,0.3,0.29,76,0.01
IL-067,Hancock County,Illinois,0.53,0.54,91,-0.01
IL-069,Hardin County,Illinois,0.3,0.3,82,-0
IL-071,Henderson County,Illinois,0.26,0.22,71,0.04
IL-073,Henry County,Illinois,0.32,0.29,81,0.03
IL-075,Iroquois County,Illinois,0.59,0.57,100,0.01
IL-077,Jackson County,Illinois,0.36,0.4,88,-0.04
IL-079,Jasper County,Illinois,0.84,0.82,102,0.01
IL-081,Jefferson County,Illinois,0.03,0.04,66,-0.01
IL-083,Jersey County,Illinois,0.28,0.21,75,0.07
IL-085,Jo Daviess County,Illinois,-0.92,-0.95,17,0.02
IL-087,Johnson County,Illinois,-0.02,0.03,68,-0.05
IL-089,Kane County,Illinois,-1,-0.96,18,-0.04
IL-091,Kankakee County,Illinois,-0,-0.05,57,0.05
IL-093,Kendall County,Illinois,-0.49,-0.48,33,-0.01
IL-095,Knox County,Illinois,0.73,0.73,97,0
IL-097,Lake County,Illinois,-1.56,-1.52,6,-0.04
IL-099,LaSalle County,Illinois,-0.18,-0.18,46,0
IL-101,Lawrence County,Illinois,0.79,0.78,106,0.01
IL-103,Lee County,Illinois,-0.89,-0.91,20,0.02
IL-105,Livingston County,Illinois,0.56,0.56,93,-0
IL-107,Logan County,Illinois,0.54,0.48,93,0.06
IL-109,McDonough County,Illinois,0.51,0.52,96,-0.01
IL-111,McHenry County,Illinois,-1.54,-1.5,5,-0.04
IL-113,McLean County,Illinois,0.51,0.48,93,0.03
IL-115,Macon County,Illinois,0.47,0.43,91,0.04
IL-117,Macoupin County,Illinois,0.36,0.32,82,0.04
IL-119,Madison County,Illinois,0.19,0.12,69,0.07
IL-121,Marion County,Illinois,0.68,0.64,93,0.04
IL-123,Marshall County,Illinois,0.43,0.42,89,0.01
IL-125,Mason County,Illinois,0.76,0.77,104,-0.02
IL-127,Massac County,Illinois,0.05,0.13,76,-0.08
IL-129,Menard County,Illinois,0.91,0.89,112,0.02
IL-131,Mercer County,Illinois,0.06,0.03,63,0.03
IL-133,Monroe County,Illinois,-0.56,-0.64,29,0.08
IL-135,Montgomery County,Illinois,0.51,0.48,89,0.03
IL-137,Morgan County,Illinois,0.92,0.89,110,0.02
IL-139,Moultrie County,Illinois,0.74,0.74,110,0
IL-141,Ogle County,Illinois,-1.44,-1.46,9,0.02
IL-143,Peoria County,Illinois,0.73,0.73,100,0
IL-145,Perry County,Illinois,0.32,0.3,84,0.02
IL-147,Piatt County,Illinois,0.64,0.62,104,0.02
IL-149,Pike County,Illinois,0.86,0.8,106,0.06
IL-151,Pope County,Illinois,0.32,0.35,82,-0.03
IL-153,Pulaski County,Illinois,-0.36,-0.25,51,-0.11
IL-155,Putnam County,Illinois,0.33,0.3,83,0.03
IL-157,Randolph County,Illinois,0.02,-0.04,61,0.05
IL-159,Richland County,Illinois,0.77,0.75,96,0.02
IL-161,Rock Island County,Illinois,-0.58,-0.59,30,0.01
IL-163,St. Clair County,Illinois,-0.34,-0.42,38,0.08
IL-165,Saline County,Illinois,0.17,0.11,72,0.05
IL-167,Sangamon County,Illinois,1.02,0.97,116,0.05
IL-169,Schuyler County,Illinois,0.42,0.48,92,-0.06
IL-171,Scott County,Illinois,0.94,0.91,109,0.04
IL-173,Shelby County,Illinois,1.11,1.1,120,0.01
IL-175,Stark County,Illinois,0.78,0.72,102,0.06
IL-177,Stephenson County,Illinois,-1.2,-1.24,13,0.04
IL-179,Tazewell County,Illinois,0.51,0.5,92,0
IL-181,Union County,Illinois,0.06,0.13,72,-0.07
IL-183,Vermilion County,Illinois,0.89,0.89,108,-0
IL-185,Wabash County,Illinois,0.48,0.51,97,-0.02
IL-187,Warren County,Illinois,0.28,0.27,76,0.01
IL-189,Washington County,Illinois,0.1,0.07,69,0.03
IL-191,Wayne County,Illinois,0.33,0.34,81,-0.01
IL-193,White County,Illinois,0.36,0.35,79,0
IL-195,Whiteside County,Illinois,-1.03,-1.05,19,0.02
IL-197,Will County,Illinois,-0.4,-0.39,37,-0
IL-199,Williamson County,Illinois,0.57,0.57,94,0.01
IL-201,Winnebago County,Illinois,-1.83,-1.85,3,0.02
IL-203,Woodford County,Illinois,0.36,0.36,88,0.01
IN-001,Adams County,Indiana,0.73,0.62,96,0.11
IN-003,Allen County,Indiana,1.05,0.95,111,0.09
IN-005,Bartholomew County,Indiana,1.22,1.22,120,0
IN-007,Benton County,Indiana,0.34,0.34,81,-0
IN-009,Blackford County,Indiana,0.28,0.2,74,0.08
IN-011,Boone County,Indiana,0.41,0.41,86,-0
IN-013,Brown County,Indiana,1.13,1.11,118,0.02
IN-015,Carroll County,Indiana,0.46,0.39,84,0.06
IN-017,Cass County,Indiana,0.54,0.52,92,0.03
IN-019,Clark County,Indiana,1.1,1.14,118,-0.04
IN-021,Clay County,Indiana,0.41,0.41,86,-0
IN-023,Clinton County,Indiana,0.68,0.64,101,0.04
IN-025,Crawford County,Indiana,0.82,0.9,114,-0.08
IN-027,Daviess County,Indiana,0.64,0.6,97,0.04
IN-029,Dearborn County,Indiana,0.79,0.79,108,0
IN-031,Decatur County,Indiana,0.93,0.96,109,-0.03
IN-033,DeKalb County,Indiana,1.03,0.95,110,0.08
IN-035,Delaware County,Indiana,0.37,0.32,83,0.05
IN-037,Dubois County,Indiana,0.92,0.93,115,-0.01
IN-039,Elkhart County,Indiana,0.27,0.26,78,0.01
IN-041,Fayette County,Indiana,0.85,0.84,111,0.01
IN-043,Floyd County,Indiana,0.93,0.98,113,-0.06
IN-045,Fountain County,Indiana,0.64,0.66,101,-0.02
IN-047,Franklin County,Indiana,0.63,0.64,103,-0.01
IN-049,Fulton County,Indiana,0.55,0.51,94,0.04
IN-051,Gibson County,Indiana,0.16,0.18,68,-0.02
IN-053,Grant County,Indiana,0.5,0.43,87,0.07
IN-055,Greene County,Indiana,0.5,0.49,89,0.01
IN-057,Hamilton County,Indiana,0.79,0.75,103,0.03
IN-059,Hancock County,Indiana,0.7,0.66,100,0.04
IN-061,Harrison County,Indiana,0.86,0.93,112,-0.07
IN-063,Hendricks County,Indiana,0.45,0.46,86,-0.01
IN-065,Henry County,Indiana,0.63,0.6,102,0.04
IN-067,Howard County,Indiana,0.71,0.66,103,0.06
IN-069,Huntington County,Indiana,0.68,0.61,92,0.07
IN-071,Jackson County,Indiana,1.01,1,114,0.01
IN-073,Jasper County,Indiana,0.38,0.37,86,0.01
IN-075,Jay County,Indiana,0.53,0.49,92,0.04
IN-077,Jefferson County,Indiana,0.94,0.95,115,-0.02
IN-079,Jennings County,Indiana,0.76,0.79,101,-0.03
IN-081,Johnson County,Indiana,1,1.02,114,-0.02
IN-083,Knox County,Indiana,0.5,0.47,90,0.03
IN-085,Kosciusko County,Indiana,0.45,0.37,84,0.07
IN-087,LaGrange County,Indiana,0.4,0.39,86,0.01
IN-089,Lake County,Indiana,-0.15,-0.15,51,-0.01
IN-091,LaPorte County,Indiana,-0.01,0.03,67,-0.03
IN-093,Lawrence County,Indiana,0.9,0.92,110,-0.02
IN-095,Madison County,Indiana,0.79,0.75,101,0.05
IN-097,Marion County,Indiana,0.71,0.7,101,0.01
IN-099,Marshall County,Indiana,0.47,0.45,89,0.02
IN-101,Martin County,Indiana,1.01,1.01,112,-0.01
IN-103,Miami County,Indiana,0.52,0.49,90,0.04
IN-105,Monroe County,Indiana,0.77,0.75,106,0.02
IN-107,Montgomery County,Indiana,0.35,0.36,83,-0.01
IN-109,Morgan County,Indiana,0.85,0.83,106,0.02
IN-111,Newton County,Indiana,0.48,0.51,96,-0.02
IN-113,Noble County,Indiana,0.56,0.53,94,0.03
IN-115,Ohio County,Indiana,0.92,0.9,108,0.02
IN-117,Orange County,Indiana,0.97,1.03,118,-0.06
IN-119,Owen County,Indiana,0.71,0.68,97,0.03
IN-121,Parke County,Indiana,0.34,0.36,81,-0.02
IN-123,Perry County,Indiana,0.72,0.78,110,-0.05
IN-125,Pike County,Indiana,0.36,0.35,84,0
IN-127,Porter County,Indiana,-0.15,-0.11,59,-0.03
IN-129,Posey County,Indiana,-0.19,-0.17,56,-0.02
IN-131,Pulaski County,Indiana,0.5,0.49,89,0.01
IN-133,Putnam County,Indiana,0.38,0.41,81,-0.02
IN-135,Randolph County,Indiana,0.59,0.56,97,0.03
IN-137,Ripley County,Indiana,0.74,0.77,100,-0.03
IN-139,Rush County,Indiana,0.82,0.83,109,-0
IN-141,St. Joseph County,Indiana,0.16,0.19,71,-0.03
IN-143,Scott County,Indiana,0.97,1.02,116,-0.05
IN-145,Shelby County,Indiana,0.95,0.98,114,-0.03
IN-147,Spencer County,Indiana,0.42,0.45,90,-0.03
IN-149,Starke County,Indiana,0.49,0.49,91,0
IN-151,Steuben County,Indiana,0.85,0.77,103,0.08
IN-153,Sullivan County,Indiana,0.24,0.2,68,0.03
IN-155,Switzerland County,Indiana,0.89,0.85,105,0.04
IN-157,Tippecanoe County,Indiana,0.56,0.53,92,0.04
IN-159,Tipton County,Indiana,1.08,1.03,114,0.05
IN-161,Union County,Indiana,0.75,0.73,109,0.02
IN-163,Vanderburgh County,Indiana,-0.35,-0.33,44,-0.02
IN-165,Vermillion County,Indiana,0.65,0.67,97,-0.02
IN-167,Vigo County,Indiana,0.28,0.28,79,0
IN-169,Wabash County,Indiana,0.4,0.35,82,0.05
IN-171,Warren County,Indiana,0.51,0.51,92,0
IN-173,Warrick County,Indiana,0.19,0.19,74,0
IN-175,Washington County,Indiana,0.88,0.93,116,-0.05
IN-177,Wayne County,Indiana,0.58,0.55,101,0.03
IN-179,Wells County,Indiana,0.65,0.56,89,0.09
IN-181,White County,Indiana,0.42,0.36,84,0.05
IN-183,Whitley County,Indiana,0.75,0.68,96,0.07
IA-001,Adair County,Iowa,-0.02,-0.06,62,0.03
IA-003,Adams County,Iowa,0.05,-0.03,68,0.08
IA-005,Allamakee County,Iowa,-0.06,-0.21,41,0.15
IA-007,Appanoose County,Iowa,0.62,0.57,92,0.05
IA-009,Audubon County,Iowa,-0.29,-0.36,42,0.07
IA-011,Benton County,Iowa,-1.05,-1.06,17,0.01
IA-013,Black Hawk County,Iowa,-1.42,-1.44,9,0.02
IA-015,Boone County,Iowa,-0.85,-0.94,22,0.09
IA-017,Bremer County,Iowa,-0.48,-0.52,29,0.04
IA-019,Buchanan County,Iowa,-0.79,-0.8,26,0.01
IA-021,Buena Vista County,Iowa,-0.59,-0.69,29,0.1
IA-023,Butler County,Iowa,-0.76,-0.81,20,0.05
IA-025,Calhoun County,Iowa,-0.53,-0.66,31,0.13
IA-027,Carroll County,Iowa,-0.87,-0.98,19,0.11
IA-029,Cass County,Iowa,-0.28,-0.34,43,0.06
IA-031,Cedar County,Iowa,-0.88,-0.87,21,-0.01
IA-033,Cerro Gordo County,Iowa,-0.22,-0.36,41,0.13
IA-035,Cherokee County,Iowa,-0.52,-0.6,33,0.08
IA-037,Chickasaw County,Iowa,0.42,0.31,79,0.11
IA-039,Clarke County,Iowa,0.41,0.36,82,0.05
IA-041,Clay County,Iowa,-0.34,-0.44,39,0.11
IA-043,Clayton County,Iowa,-0.72,-0.8,21,0.08
IA-045,Clinton County,Iowa,-1.01,-1.04,16,0.03
IA-047,Crawford County,Iowa,-0.57,-0.69,27,0.11
IA-049,Dallas County,Iowa,-0.59,-0.64,33,0.05
IA-051,Davis County,Iowa,0.5,0.45,85,0.05
IA-053,Decatur County,Iowa,0.52,0.44,88,0.07
IA-055,Delaware County,Iowa,-0.65,-0.64,28,-0.01
IA-057,Des Moines County,Iowa,0.6,0.56,93,0.04
IA-059,Dickinson County,Iowa,-0.53,-0.66,31,0.14
IA-061,Dubuque County,Iowa,-0.95,-0.98,17,0.03
IA-063,Emmet County,Iowa,-0.6,-0.75,27,0.15
IA-065,Fayette County,Iowa,-0.22,-0.32,39,0.1
IA-067,Floyd County,Iowa,0.22,0.13,69,0.09
IA-069,Franklin County,Iowa,-0.88,-0.98,16,0.1
IA-071,Fremont County,Iowa,-0.05,-0.1,63,0.05
IA-073,Greene County,Iowa,-0.53,-0.64,29,0.11
IA-075,Grundy County,Iowa,-0.93,-0.98,17,0.05
IA-077,Guthrie County,Iowa,-0.35,-0.4,38,0.06
IA-079,Hamilton County,Iowa,-0.81,-0.94,19,0.13
IA-081,Hancock County,Iowa,-0.08,-0.18,48,0.1
IA-083,Hardin County,Iowa,-1.07,-1.15,12,0.08
IA-085,Harrison County,Iowa,0.22,0.07,67,0.15
IA-087,Henry County,Iowa,0.31,0.3,81,0.01
IA-089,Howard County,Iowa,0.13,0.03,63,0.1
IA-091,Humboldt County,Iowa,-1.21,-1.34,10,0.13
IA-093,Ida County,Iowa,-0.49,-0.55,32,0.06
IA-095,Iowa County,Iowa,-0.61,-0.65,27,0.04
IA-097,Jackson County,Iowa,-0.64,-0.66,27,0.03
IA-099,Jasper County,Iowa,-0.58,-0.61,32,0.03
IA-101,Jefferson County,Iowa,0.18,0.14,71,0.04
IA-103,Johnson County,Iowa,-0.59,-0.61,29,0.01
IA-105,Jones County,Iowa,-0.74,-0.72,25,-0.01
IA-107,Keokuk County,Iowa,-0.06,-0.13,60,0.08
IA-109,Kossuth County,Iowa,-0.76,-0.9,20,0.14
IA-111,Lee County,Iowa,0.6,0.61,96,-0.01
IA-113,Linn County,Iowa,-0.69,-0.63,33,-0.06
IA-115,Louisa County,Iowa,0.1,0.07,64,0.04
IA-117,Lucas County,Iowa,0.56,0.54,92,0.01
IA-119,Lyon County,Iowa,-0.33,-0.47,37,0.14
IA-121,Madison County,Iowa,-0.36,-0.38,40,0.02
IA-123,Mahaska County,Iowa,-0.15,-0.17,58,0.01
IA-125,Marion County,Iowa,-0.06,-0.08,60,0.02
IA-127,Marshall County,Iowa,-1.01,-1.06,15,0.05
IA-129,Mills County,Iowa,-0.08,-0.1,61,0.02
IA-131,Mitchell County,Iowa,0.21,0.09,60,0.11
IA-133,Monona County,Iowa,-0.06,-0.29,54,0.23
IA-135,Monroe County,Iowa,0.37,0.37,84,0.01
IA-137,Montgomery County,Iowa,-0.05,-0.06,62,0.02
IA-139,Muscatine County,Iowa,-0.57,-0.63,32,0.05
IA-141,O&#039;Brien County,Iowa,-0.4,-0.54,33,0.14
IA-143,Osceola County,Iowa,-0.52,-0.66,33,0.14
IA-145,Page County,Iowa,-0.11,-0.13,56,0.02
IA-147,Palo Alto County,Iowa,-0.5,-0.67,30,0.17
IA-149,Plymouth County,Iowa,-1.14,-1.32,11,0.18
IA-151,Pocahontas County,Iowa,-0.62,-0.77,24,0.14
IA-153,Polk County,Iowa,-0.51,-0.56,34,0.06
IA-155,Pottawattamie County,Iowa,-0.29,-0.34,45,0.06
IA-157,Poweshiek County,Iowa,-0.52,-0.54,34,0.02
IA-159,Ringgold County,Iowa,0.42,0.32,86,0.1
IA-161,Sac County,Iowa,-0.74,-0.82,25,0.08
IA-163,Scott County,Iowa,-0.94,-0.95,16,0.02
IA-165,Shelby County,Iowa,-0.5,-0.58,32,0.09
IA-167,Sioux County,Iowa,-0.57,-0.74,27,0.17
IA-169,Story County,Iowa,-0.94,-1,15,0.06
IA-171,Tama County,Iowa,-0.88,-0.91,21,0.03
IA-173,Taylor County,Iowa,0.05,-0.03,62,0.08
IA-175,Union County,Iowa,0.34,0.27,86,0.07
IA-177,Van Buren County,Iowa,0.31,0.31,80,-0
IA-179,Wapello County,Iowa,0.24,0.2,77,0.04
IA-181,Warren County,Iowa,0.03,0,62,0.03
IA-183,Washington County,Iowa,-0.1,-0.17,60,0.07
IA-185,Wayne County,Iowa,0.63,0.59,97,0.04
IA-187,Webster County,Iowa,-0.86,-0.99,15,0.13
IA-189,Winnebago County,Iowa,-0.65,-0.74,21,0.09
IA-191,Winneshiek County,Iowa,-0.27,-0.39,37,0.13
IA-193,Woodbury County,Iowa,-0.57,-0.79,22,0.23
IA-195,Worth County,Iowa,0.01,-0.13,50,0.14
IA-197,Wright County,Iowa,-0.38,-0.52,36,0.13
KS-001,Allen County,Kansas,0.87,0.8,105,0.07
KS-003,Anderson County,Kansas,0.62,0.61,103,0.02
KS-005,Atchison County,Kansas,-0.19,-0.25,53,0.07
KS-007,Barber County,Kansas,-0.51,-0.6,31,0.09
KS-009,Barton County,Kansas,0.19,0.05,65,0.14
KS-011,Bourbon County,Kansas,0.53,0.45,92,0.08
KS-013,Brown County,Kansas,-0.18,-0.23,55,0.05
KS-015,Butler County,Kansas,0.01,-0.03,58,0.04
KS-017,Chase County,Kansas,-0.03,-0.09,55,0.06
KS-019,Chautauqua County,Kansas,-0.32,-0.39,44,0.07
KS-021,Cherokee County,Kansas,0.2,0.1,70,0.1
KS-023,Cheyenne County,Kansas,-0.74,-0.92,25,0.18
KS-025,Clark County,Kansas,-0.65,-0.75,27,0.1
KS-027,Clay County,Kansas,-0.97,-1,21,0.03
KS-029,Cloud County,Kansas,-0.86,-0.86,28,0
KS-031,Coffey County,Kansas,0.29,0.28,82,0.01
KS-033,Comanche County,Kansas,-0.39,-0.44,39,0.05
KS-035,Cowley County,Kansas,-0.14,-0.24,49,0.09
KS-037,Crawford County,Kansas,0.32,0.22,79,0.1
KS-039,Decatur County,Kansas,-0.94,-1.05,20,0.1
KS-041,Dickinson County,Kansas,-0.69,-0.76,25,0.07
KS-043,Doniphan County,Kansas,0.07,0.02,64,0.05
KS-045,Douglas County,Kansas,0.57,0.5,93,0.07
KS-047,Edwards County,Kansas,0.22,0.09,69,0.13
KS-049,Elk County,Kansas,-0.15,-0.23,48,0.08
KS-051,Ellis County,Kansas,0.18,0.05,70,0.13
KS-053,Ellsworth County,Kansas,-0.5,-0.6,33,0.1
KS-055,Finney County,Kansas,-0.69,-0.77,29,0.08
KS-057,Ford County,Kansas,-0.13,-0.23,47,0.1
KS-059,Franklin County,Kansas,0.57,0.54,96,0.03
KS-061,Geary County,Kansas,-0.82,-0.89,17,0.07
KS-063,Gove County,Kansas,-0.5,-0.58,38,0.08
KS-065,Graham County,Kansas,-0.56,-0.66,36,0.1
KS-067,Grant County,Kansas,-0.26,-0.36,48,0.1
KS-069,Gray County,Kansas,-0.44,-0.53,38,0.09
KS-071,Greeley County,Kansas,0.93,0.72,101,0.21
KS-073,Greenwood County,Kansas,0.26,0.22,79,0.03
KS-075,Hamilton County,Kansas,0.26,0.08,79,0.18
KS-077,Harper County,Kansas,-0.57,-0.66,27,0.09
KS-079,Harvey County,Kansas,-0.23,-0.26,48,0.04
KS-081,Haskell County,Kansas,-0.39,-0.47,41,0.08
KS-083,Hodgeman County,Kansas,0.18,0.04,65,0.14
KS-085,Jackson County,Kansas,-0.5,-0.62,32,0.12
KS-087,Jefferson County,Kansas,0.09,-0,56,0.09
KS-089,Jewell County,Kansas,-0.33,-0.33,48,-0
