# Title: February 2012 - January 2013 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
GA-159,Jasper County,Georgia,-1.29,-1.39,7,0.1
GA-161,Jeff Davis County,Georgia,-1,-1.05,13,0.05
GA-163,Jefferson County,Georgia,-1.39,-1.5,3,0.1
GA-165,Jenkins County,Georgia,-1.09,-1.16,8,0.08
GA-167,Johnson County,Georgia,-1.47,-1.6,2,0.12
GA-169,Jones County,Georgia,-1.51,-1.58,3,0.07
GA-171,Lamar County,Georgia,-1.42,-1.44,4,0.03
GA-173,Lanier County,Georgia,-0.29,-0.33,51,0.05
GA-175,Laurens County,Georgia,-1.39,-1.49,3,0.1
GA-177,Lee County,Georgia,-1.25,-1.32,4,0.07
GA-179,Liberty County,Georgia,-0.53,-0.56,32,0.02
GA-181,Lincoln County,Georgia,-1.03,-1.13,12,0.1
GA-183,Long County,Georgia,-0.43,-0.44,40,0.01
GA-185,Lowndes County,Georgia,-0.19,-0.24,54,0.05
GA-187,Lumpkin County,Georgia,-0.26,-0.24,50,-0.03
GA-189,McDuffie County,Georgia,-1.06,-1.16,11,0.1
GA-191,McIntosh County,Georgia,-0.77,-0.74,21,-0.02
GA-193,Macon County,Georgia,-1.25,-1.32,4,0.07
GA-195,Madison County,Georgia,-0.86,-0.88,18,0.03
GA-197,Marion County,Georgia,-1.29,-1.31,5,0.02
GA-199,Meriwether County,Georgia,-1.38,-1.37,6,-0.01
GA-201,Miller County,Georgia,-0.94,-0.97,14,0.03
GA-205,Mitchell County,Georgia,-1.21,-1.27,7,0.06
GA-207,Monroe County,Georgia,-1.51,-1.54,3,0.03
GA-209,Montgomery County,Georgia,-0.84,-0.89,15,0.05
GA-211,Morgan County,Georgia,-1.25,-1.37,5,0.13
GA-213,Murray County,Georgia,-0.02,0,64,-0.02
GA-215,Muscogee County,Georgia,-1.42,-1.36,4,-0.05
GA-217,Newton County,Georgia,-1.16,-1.25,8,0.09
GA-219,Oconee County,Georgia,-1.14,-1.2,10,0.06
GA-221,Oglethorpe County,Georgia,-1.06,-1.13,14,0.07
GA-223,Paulding County,Georgia,-1.31,-1.29,7,-0.02
GA-225,Peach County,Georgia,-1.33,-1.41,4,0.08
GA-227,Pickens County,Georgia,-0.63,-0.6,31,-0.03
GA-229,Pierce County,Georgia,-0.69,-0.69,26,0.01
GA-231,Pike County,Georgia,-1.25,-1.27,6,0.02
GA-233,Polk County,Georgia,-1.42,-1.39,6,-0.04
GA-235,Pulaski County,Georgia,-1.28,-1.33,3,0.05
GA-237,Putnam County,Georgia,-1.38,-1.52,5,0.14
GA-239,Quitman County,Georgia,-1.03,-1.04,10,0.02
GA-241,Rabun County,Georgia,-0.18,-0.18,57,-0
GA-243,Randolph County,Georgia,-1.46,-1.48,2,0.02
GA-245,Richmond County,Georgia,-0.89,-0.94,12,0.05
GA-247,Rockdale County,Georgia,-1.18,-1.23,9,0.05
GA-249,Schley County,Georgia,-1.22,-1.29,5,0.06
GA-251,Screven County,Georgia,-0.6,-0.66,28,0.06
GA-253,Seminole County,Georgia,-0.81,-0.86,20,0.04
GA-255,Spalding County,Georgia,-1.18,-1.19,7,0.01
GA-257,Stephens County,Georgia,-0.69,-0.68,27,-0.01
GA-259,Stewart County,Georgia,-1.33,-1.33,4,0
GA-261,Sumter County,Georgia,-1.22,-1.27,5,0.06
GA-263,Talbot County,Georgia,-1.31,-1.29,5,-0.01
GA-265,Taliaferro County,Georgia,-1.31,-1.42,7,0.11
GA-267,Tattnall County,Georgia,-0.43,-0.47,35,0.05
GA-269,Taylor County,Georgia,-1.25,-1.31,4,0.06
GA-271,Telfair County,Georgia,-1.25,-1.29,4,0.05
GA-273,Terrell County,Georgia,-1.43,-1.48,2,0.05
GA-275,Thomas County,Georgia,-0.55,-0.61,34,0.06
GA-277,Tift County,Georgia,-0.79,-0.83,16,0.03
GA-279,Toombs County,Georgia,-0.71,-0.76,20,0.05
GA-281,Towns County,Georgia,-0.14,-0.15,60,0.01
GA-283,Treutlen County,Georgia,-0.91,-1,10,0.09
GA-285,Troup County,Georgia,-1.52,-1.5,4,-0.01
GA-287,Turner County,Georgia,-1.07,-1.13,10,0.06
GA-289,Twiggs County,Georgia,-1.41,-1.48,4,0.07
GA-291,Union County,Georgia,-0,-0.01,64,0
GA-293,Upson County,Georgia,-1.28,-1.32,6,0.04
GA-295,Walker County,Georgia,-0.14,-0.1,61,-0.04
GA-297,Walton County,Georgia,-1.28,-1.35,7,0.07
GA-299,Ware County,Georgia,-0.21,-0.2,57,-0
GA-301,Warren County,Georgia,-1.25,-1.36,4,0.11
GA-303,Washington County,Georgia,-1.69,-1.81,1,0.12
GA-305,Wayne County,Georgia,-0.51,-0.49,40,-0.02
GA-307,Webster County,Georgia,-1.41,-1.43,2,0.02
GA-309,Wheeler County,Georgia,-0.98,-1.03,12,0.06
GA-311,White County,Georgia,-0.43,-0.4,36,-0.03
GA-313,Whitfield County,Georgia,-0.2,-0.15,59,-0.05
GA-315,Wilcox County,Georgia,-1.19,-1.25,4,0.06
GA-317,Wilkes County,Georgia,-1.18,-1.26,9,0.08
GA-319,Wilkinson County,Georgia,-1.7,-1.78,2,0.08
GA-321,Worth County,Georgia,-1.1,-1.17,9,0.07
ID-001,Ada County,Idaho,-1,-0.97,20,-0.03
ID-003,Adams County,Idaho,-0.07,-0.02,72,-0.05
ID-005,Bannock County,Idaho,-0.89,-0.98,27,0.09
ID-007,Bear Lake County,Idaho,-0.99,-1.02,15,0.03
ID-009,Benewah County,Idaho,0.98,1.03,119,-0.05
ID-011,Bingham County,Idaho,-1.09,-1.18,22,0.09
ID-013,Blaine County,Idaho,-0.4,-0.48,47,0.08
ID-015,Boise County,Idaho,-0.25,-0.22,56,-0.03
ID-017,Bonner County,Idaho,1.58,1.67,130,-0.1
ID-019,Bonneville County,Idaho,-0.78,-0.8,28,0.01
ID-021,Boundary County,Idaho,1.72,1.8,130,-0.08
ID-023,Butte County,Idaho,-1.07,-1.11,23,0.04
ID-025,Camas County,Idaho,-0.49,-0.49,47,0.01
ID-027,Canyon County,Idaho,-1.37,-1.3,10,-0.07
ID-029,Caribou County,Idaho,-0.8,-0.81,23,0.01
ID-031,Cassia County,Idaho,-0.88,-0.97,23,0.09
ID-033,Clark County,Idaho,-1.05,-1.06,23,0.01
ID-035,Clearwater County,Idaho,0.24,0.26,96,-0.03
ID-037,Custer County,Idaho,0.1,0.02,74,0.07
ID-039,Elmore County,Idaho,-0.59,-0.58,35,-0.01
ID-041,Franklin County,Idaho,-1.36,-1.41,3,0.06
ID-043,Fremont County,Idaho,-0.62,-0.49,45,-0.13
ID-045,Gem County,Idaho,-0.26,-0.28,48,0.01
ID-047,Gooding County,Idaho,-0.91,-0.96,25,0.05
ID-049,Idaho County,Idaho,-0.07,-0.1,64,0.03
ID-051,Jefferson County,Idaho,-1.57,-1.62,5,0.05
ID-053,Jerome County,Idaho,-0.83,-0.97,28,0.14
ID-055,Kootenai County,Idaho,1.53,1.6,129,-0.06
ID-057,Latah County,Idaho,0.72,0.76,110,-0.03
ID-059,Lemhi County,Idaho,-0.41,-0.55,42,0.14
ID-061,Lewis County,Idaho,0.42,0.39,94,0.03
ID-063,Lincoln County,Idaho,-0.84,-0.92,30,0.08
ID-065,Madison County,Idaho,-1.2,-1.2,18,0
ID-067,Minidoka County,Idaho,-1.01,-1.16,21,0.15
ID-069,Nez Perce County,Idaho,0.53,0.5,98,0.03
ID-071,Oneida County,Idaho,-1.21,-1.26,12,0.05
ID-073,Owyhee County,Idaho,-1.42,-1.45,9,0.03
ID-075,Payette County,Idaho,-1.06,-1.03,17,-0.03
ID-077,Power County,Idaho,-0.55,-0.73,32,0.18
ID-079,Shoshone County,Idaho,0.8,0.84,118,-0.04
ID-081,Teton County,Idaho,-0.61,-0.62,34,0.01
ID-083,Twin Falls County,Idaho,-1.31,-1.35,16,0.04
ID-085,Valley County,Idaho,0.29,0.29,94,-0
ID-087,Washington County,Idaho,-0.22,-0.23,52,0.01
IL-001,Adams County,Illinois,-1.2,-1.15,13,-0.04
IL-003,Alexander County,Illinois,-1.65,-1.56,2,-0.09
IL-005,Bond County,Illinois,0.1,0.06,60,0.04
IL-007,Boone County,Illinois,-1.43,-1.41,8,-0.02
IL-009,Brown County,Illinois,-1.06,-1.03,17,-0.02
IL-011,Bureau County,Illinois,-1.13,-1.16,12,0.03
IL-013,Calhoun County,Illinois,-1.25,-1.37,7,0.13
IL-015,Carroll County,Illinois,-1.7,-1.72,5,0.01
IL-017,Cass County,Illinois,-0.89,-0.85,17,-0.04
IL-019,Champaign County,Illinois,-0.92,-0.93,14,0
IL-021,Christian County,Illinois,-0.69,-0.73,21,0.04
IL-023,Clark County,Illinois,-1.11,-1.14,9,0.03
IL-025,Clay County,Illinois,-0.23,-0.24,48,0.02
IL-027,Clinton County,Illinois,-0.03,-0.09,57,0.06
IL-029,Coles County,Illinois,-0.64,-0.64,26,0.01
IL-031,Cook County,Illinois,-1.29,-1.28,8,-0.01
IL-033,Crawford County,Illinois,-1.03,-1.06,10,0.02
IL-035,Cumberland County,Illinois,-0.74,-0.75,24,0.01
IL-037,DeKalb County,Illinois,-1.6,-1.57,5,-0.03
IL-039,De Witt County,Illinois,-0.97,-1.04,13,0.07
IL-041,Douglas County,Illinois,-1.13,-1.14,8,0.01
IL-043,DuPage County,Illinois,-1.42,-1.4,8,-0.02
IL-045,Edgar County,Illinois,-1.19,-1.19,5,-0
IL-047,Edwards County,Illinois,-0.84,-0.82,17,-0.03
IL-049,Effingham County,Illinois,-0.62,-0.65,24,0.04
IL-051,Fayette County,Illinois,0.09,0.05,62,0.04
IL-053,Ford County,Illinois,-1.01,-1.05,11,0.03
IL-055,Franklin County,Illinois,-0.75,-0.75,19,-0
IL-057,Fulton County,Illinois,-1.07,-1.03,14,-0.04
IL-059,Gallatin County,Illinois,-1.35,-1.34,5,-0
IL-061,Greene County,Illinois,-0.54,-0.63,29,0.1
IL-063,Grundy County,Illinois,-1.54,-1.55,3,0
IL-065,Hamilton County,Illinois,-0.73,-0.74,21,0.01
IL-067,Hancock County,Illinois,-1.12,-1.11,12,-0.01
IL-069,Hardin County,Illinois,-1.17,-1.17,8,-0
IL-071,Henderson County,Illinois,-1.14,-1.17,13,0.04
IL-073,Henry County,Illinois,-1.09,-1.11,14,0.03
IL-075,Iroquois County,Illinois,-0.81,-0.82,17,0.01
IL-077,Jackson County,Illinois,-1.28,-1.23,5,-0.04
IL-079,Jasper County,Illinois,-0.85,-0.87,18,0.01
IL-081,Jefferson County,Illinois,-0.44,-0.44,37,-0.01
IL-083,Jersey County,Illinois,-1,-1.08,11,0.07
IL-085,Jo Daviess County,Illinois,-1.74,-1.76,4,0.02
IL-087,Johnson County,Illinois,-1.45,-1.4,3,-0.05
IL-089,Kane County,Illinois,-1.38,-1.34,7,-0.04
IL-091,Kankakee County,Illinois,-0.99,-1.05,11,0.05
IL-093,Kendall County,Illinois,-1.39,-1.38,7,-0.01
IL-095,Knox County,Illinois,-0.87,-0.87,18,0
IL-097,Lake County,Illinois,-1.29,-1.26,14,-0.04
IL-099,LaSalle County,Illinois,-1.39,-1.39,6,0
IL-101,Lawrence County,Illinois,-0.7,-0.71,22,0.01
IL-103,Lee County,Illinois,-1.43,-1.44,7,0.02
IL-105,Livingston County,Illinois,-1.2,-1.2,12,-0
IL-107,Logan County,Illinois,-1.35,-1.41,6,0.06
IL-109,McDonough County,Illinois,-1.34,-1.33,11,-0.01
IL-111,McHenry County,Illinois,-1.25,-1.21,14,-0.04
IL-113,McLean County,Illinois,-1.22,-1.25,7,0.03
IL-115,Macon County,Illinois,-1.36,-1.39,4,0.04
IL-117,Macoupin County,Illinois,-0.76,-0.8,20,0.04
IL-119,Madison County,Illinois,-0.69,-0.76,23,0.07
IL-121,Marion County,Illinois,-0,-0.04,61,0.04
IL-123,Marshall County,Illinois,-0.59,-0.6,27,0.01
IL-125,Mason County,Illinois,-1.1,-1.08,13,-0.02
IL-127,Massac County,Illinois,-1.44,-1.35,3,-0.08
IL-129,Menard County,Illinois,-0.98,-1,11,0.02
IL-131,Mercer County,Illinois,-0.87,-0.9,22,0.03
IL-133,Monroe County,Illinois,-1.07,-1.15,10,0.08
IL-135,Montgomery County,Illinois,-0.36,-0.39,35,0.03
IL-137,Morgan County,Illinois,-0.55,-0.57,30,0.02
IL-139,Moultrie County,Illinois,-0.9,-0.9,17,0
IL-141,Ogle County,Illinois,-1.62,-1.64,6,0.02
IL-143,Peoria County,Illinois,-0.93,-0.94,17,0
IL-145,Perry County,Illinois,-0.78,-0.8,16,0.02
IL-147,Piatt County,Illinois,-0.97,-1,12,0.02
IL-149,Pike County,Illinois,-1.26,-1.33,9,0.06
IL-151,Pope County,Illinois,-1.27,-1.24,8,-0.03
IL-153,Pulaski County,Illinois,-1.54,-1.43,2,-0.11
IL-155,Putnam County,Illinois,-1,-1.03,13,0.03
IL-157,Randolph County,Illinois,-1.16,-1.22,7,0.05
IL-159,Richland County,Illinois,-0.44,-0.46,37,0.02
IL-161,Rock Island County,Illinois,-1.13,-1.14,13,0.01
IL-163,St. Clair County,Illinois,-0.59,-0.67,25,0.08
IL-165,Saline County,Illinois,-1.07,-1.13,7,0.05
IL-167,Sangamon County,Illinois,-0.99,-1.04,9,0.05
IL-169,Schuyler County,Illinois,-1.09,-1.03,17,-0.06
IL-171,Scott County,Illinois,-0.55,-0.59,28,0.04
IL-173,Shelby County,Illinois,-0.36,-0.37,37,0.01
IL-175,Stark County,Illinois,-0.48,-0.53,26,0.06
IL-177,Stephenson County,Illinois,-1.59,-1.64,7,0.04
IL-179,Tazewell County,Illinois,-1.05,-1.05,12,0
IL-181,Union County,Illinois,-1.6,-1.53,3,-0.07
IL-183,Vermilion County,Illinois,-0.9,-0.9,19,-0
IL-185,Wabash County,Illinois,-0.88,-0.85,12,-0.02
IL-187,Warren County,Illinois,-0.99,-1,16,0.01
IL-189,Washington County,Illinois,-0.3,-0.33,43,0.03
IL-191,Wayne County,Illinois,-0.55,-0.54,31,-0.01
IL-193,White County,Illinois,-1.1,-1.1,8,0
IL-195,Whiteside County,Illinois,-1.48,-1.5,6,0.02
IL-197,Will County,Illinois,-1.11,-1.1,13,-0
IL-199,Williamson County,Illinois,-1.1,-1.11,6,0.01
IL-201,Winnebago County,Illinois,-1.51,-1.52,7,0.02
IL-203,Woodford County,Illinois,-1.12,-1.13,10,0.01
IN-001,Adams County,Indiana,-0.53,-0.64,23,0.11
IN-003,Allen County,Indiana,-1.51,-1.6,6,0.09
IN-005,Bartholomew County,Indiana,-0.96,-0.96,14,0
IN-007,Benton County,Indiana,-0.9,-0.9,17,-0
IN-009,Blackford County,Indiana,-0.52,-0.6,29,0.08
IN-011,Boone County,Indiana,-0.56,-0.55,32,-0
IN-013,Brown County,Indiana,-0.94,-0.97,18,0.02
IN-015,Carroll County,Indiana,-0.95,-1.02,16,0.06
IN-017,Cass County,Indiana,-1.47,-1.5,5,0.03
IN-019,Clark County,Indiana,-0.04,0.01,55,-0.04
IN-021,Clay County,Indiana,-1.15,-1.14,9,-0
IN-023,Clinton County,Indiana,-0.33,-0.37,38,0.04
IN-025,Crawford County,Indiana,-0.48,-0.4,34,-0.08
IN-027,Daviess County,Indiana,-0.76,-0.8,16,0.04
IN-029,Dearborn County,Indiana,-0.93,-0.93,12,0
IN-031,Decatur County,Indiana,-0.95,-0.92,15,-0.03
IN-033,DeKalb County,Indiana,-2.03,-2.11,2,0.08
IN-035,Delaware County,Indiana,-0.45,-0.5,32,0.05
IN-037,Dubois County,Indiana,-0.83,-0.82,19,-0.01
IN-039,Elkhart County,Indiana,-1.35,-1.36,7,0.01
IN-041,Fayette County,Indiana,-1.01,-1.02,13,0.01
IN-043,Floyd County,Indiana,0.03,0.08,62,-0.06
IN-045,Fountain County,Indiana,-0.91,-0.89,16,-0.02
IN-047,Franklin County,Indiana,-0.86,-0.84,17,-0.01
IN-049,Fulton County,Indiana,-1.65,-1.68,2,0.04
IN-051,Gibson County,Indiana,-0.77,-0.75,15,-0.02
IN-053,Grant County,Indiana,-0.61,-0.68,28,0.07
IN-055,Greene County,Indiana,-0.88,-0.89,18,0.01
IN-057,Hamilton County,Indiana,-0.13,-0.17,51,0.03
IN-059,Hancock County,Indiana,-0.33,-0.36,32,0.04
IN-061,Harrison County,Indiana,-0.03,0.03,59,-0.07
IN-063,Hendricks County,Indiana,-0.2,-0.19,49,-0.01
IN-065,Henry County,Indiana,-0.37,-0.41,31,0.04
IN-067,Howard County,Indiana,-0.76,-0.82,21,0.05
IN-069,Huntington County,Indiana,-1.32,-1.38,8,0.07
IN-071,Jackson County,Indiana,-0.83,-0.84,20,0.01
IN-073,Jasper County,Indiana,-1.08,-1.09,14,0.01
IN-075,Jay County,Indiana,-0.39,-0.42,33,0.04
IN-077,Jefferson County,Indiana,-0.69,-0.67,23,-0.02
IN-079,Jennings County,Indiana,-0.97,-0.94,17,-0.03
IN-081,Johnson County,Indiana,-0.9,-0.88,17,-0.02
IN-083,Knox County,Indiana,-0.74,-0.77,20,0.03
IN-085,Kosciusko County,Indiana,-1.81,-1.89,2,0.07
IN-087,LaGrange County,Indiana,-1.62,-1.64,4,0.01
IN-089,Lake County,Indiana,-0.72,-0.72,24,-0.01
IN-091,LaPorte County,Indiana,-1.16,-1.12,16,-0.03
IN-093,Lawrence County,Indiana,-0.96,-0.94,12,-0.02
IN-095,Madison County,Indiana,-0.19,-0.24,48,0.05
IN-097,Marion County,Indiana,-0.13,-0.15,49,0.01
IN-099,Marshall County,Indiana,-1.89,-1.91,1,0.02
IN-101,Martin County,Indiana,-0.79,-0.79,19,-0.01
IN-103,Miami County,Indiana,-1.7,-1.73,2,0.04
IN-105,Monroe County,Indiana,-1.06,-1.08,13,0.02
IN-107,Montgomery County,Indiana,-0.34,-0.33,46,-0.01
IN-109,Morgan County,Indiana,-0.92,-0.94,13,0.02
IN-111,Newton County,Indiana,-0.92,-0.9,17,-0.02
IN-113,Noble County,Indiana,-1.93,-1.96,3,0.03
IN-115,Ohio County,Indiana,-0.95,-0.97,13,0.02
IN-117,Orange County,Indiana,-0.87,-0.81,20,-0.06
IN-119,Owen County,Indiana,-0.93,-0.96,13,0.03
IN-121,Parke County,Indiana,-0.95,-0.93,13,-0.02
IN-123,Perry County,Indiana,-0.7,-0.64,26,-0.05
IN-125,Pike County,Indiana,-0.84,-0.85,13,0
IN-127,Porter County,Indiana,-0.9,-0.86,19,-0.03
IN-129,Posey County,Indiana,-1.3,-1.28,5,-0.02
IN-131,Pulaski County,Indiana,-1.54,-1.55,4,0.01
IN-133,Putnam County,Indiana,-0.36,-0.33,42,-0.02
IN-135,Randolph County,Indiana,-0.55,-0.58,25,0.03
IN-137,Ripley County,Indiana,-1.13,-1.11,10,-0.03
IN-139,Rush County,Indiana,-0.92,-0.91,14,-0
IN-141,St. Joseph County,Indiana,-1.23,-1.2,12,-0.03
IN-143,Scott County,Indiana,-0.5,-0.45,33,-0.05
IN-145,Shelby County,Indiana,-1.13,-1.1,10,-0.03
IN-147,Spencer County,Indiana,-1.21,-1.18,8,-0.03
IN-149,Starke County,Indiana,-1.66,-1.66,3,0
IN-151,Steuben County,Indiana,-1.65,-1.73,4,0.08
IN-153,Sullivan County,Indiana,-1.08,-1.11,8,0.03
IN-155,Switzerland County,Indiana,-0.81,-0.85,18,0.04
IN-157,Tippecanoe County,Indiana,-0.78,-0.82,22,0.04
IN-159,Tipton County,Indiana,-0.47,-0.52,31,0.05
IN-161,Union County,Indiana,-0.89,-0.91,14,0.02
IN-163,Vanderburgh County,Indiana,-1.34,-1.32,7,-0.02
IN-165,Vermillion County,Indiana,-1.18,-1.16,6,-0.02
IN-167,Vigo County,Indiana,-1.27,-1.27,4,0
IN-169,Wabash County,Indiana,-1.78,-1.82,2,0.05
IN-171,Warren County,Indiana,-0.85,-0.85,18,0
IN-173,Warrick County,Indiana,-1.32,-1.32,6,0
IN-175,Washington County,Indiana,-0.6,-0.54,31,-0.05
IN-177,Wayne County,Indiana,-0.51,-0.54,26,0.03
IN-179,Wells County,Indiana,-0.95,-1.04,16,0.09
IN-181,White County,Indiana,-1.4,-1.45,5,0.05
IN-183,Whitley County,Indiana,-1.83,-1.89,3,0.07
IA-001,Adair County,Iowa,-1.02,-1.05,15,0.03
IA-003,Adams County,Iowa,-0.58,-0.66,25,0.08
IA-005,Allamakee County,Iowa,-0.56,-0.7,28,0.15
IA-007,Appanoose County,Iowa,-1.61,-1.67,6,0.05
IA-009,Audubon County,Iowa,-1.03,-1.11,14,0.07
IA-011,Benton County,Iowa,-1.63,-1.64,3,0.01
IA-013,Black Hawk County,Iowa,-1.72,-1.74,5,0.02
IA-015,Boone County,Iowa,-1.11,-1.2,11,0.09
IA-017,Bremer County,Iowa,-1.42,-1.45,10,0.04
IA-019,Buchanan County,Iowa,-1.49,-1.49,5,0.01
IA-021,Buena Vista County,Iowa,-1.59,-1.69,5,0.1
IA-023,Butler County,Iowa,-1.84,-1.9,3,0.05
IA-025,Calhoun County,Iowa,-1.58,-1.71,4,0.13
IA-027,Carroll County,Iowa,-1.38,-1.48,5,0.11
IA-029,Cass County,Iowa,-0.9,-0.96,20,0.06
IA-031,Cedar County,Iowa,-1.3,-1.29,9,-0.01
IA-033,Cerro Gordo County,Iowa,-2.1,-2.23,3,0.13
IA-035,Cherokee County,Iowa,-1.28,-1.37,10,0.08
IA-037,Chickasaw County,Iowa,-1.2,-1.31,10,0.11
IA-039,Clarke County,Iowa,-0.74,-0.8,22,0.05
IA-041,Clay County,Iowa,-0.89,-0.99,19,0.11
IA-043,Clayton County,Iowa,-0.99,-1.07,17,0.08
IA-045,Clinton County,Iowa,-1.6,-1.63,6,0.03
IA-047,Crawford County,Iowa,-1.39,-1.5,9,0.11
IA-049,Dallas County,Iowa,-1.25,-1.3,7,0.05
IA-051,Davis County,Iowa,-1.33,-1.38,7,0.05
IA-053,Decatur County,Iowa,-0.71,-0.78,22,0.07
IA-055,Delaware County,Iowa,-1.3,-1.29,8,-0.01
IA-057,Des Moines County,Iowa,-0.97,-1.01,17,0.04
IA-059,Dickinson County,Iowa,-1.16,-1.3,9,0.14
IA-061,Dubuque County,Iowa,-1.43,-1.46,7,0.03
IA-063,Emmet County,Iowa,-1.66,-1.81,6,0.15
IA-065,Fayette County,Iowa,-1.11,-1.21,14,0.1
IA-067,Floyd County,Iowa,-1.6,-1.69,4,0.09
IA-069,Franklin County,Iowa,-1.79,-1.89,2,0.1
IA-071,Fremont County,Iowa,-1,-1.05,13,0.05
IA-073,Greene County,Iowa,-1.26,-1.37,7,0.11
IA-075,Grundy County,Iowa,-1.78,-1.83,3,0.05
IA-077,Guthrie County,Iowa,-1.17,-1.23,10,0.06
IA-079,Hamilton County,Iowa,-1.31,-1.44,6,0.13
IA-081,Hancock County,Iowa,-2.22,-2.32,2,0.1
IA-083,Hardin County,Iowa,-1.39,-1.47,6,0.08
IA-085,Harrison County,Iowa,-1.34,-1.49,8,0.15
IA-087,Henry County,Iowa,-0.62,-0.63,32,0.01
IA-089,Howard County,Iowa,-1.19,-1.29,10,0.1
IA-091,Humboldt County,Iowa,-1.93,-2.05,1,0.13
IA-093,Ida County,Iowa,-1.27,-1.33,10,0.06
IA-095,Iowa County,Iowa,-1,-1.04,16,0.04
IA-097,Jackson County,Iowa,-1.61,-1.64,6,0.03
IA-099,Jasper County,Iowa,-1.34,-1.38,8,0.03
IA-101,Jefferson County,Iowa,-0.77,-0.81,25,0.04
IA-103,Johnson County,Iowa,-1.11,-1.13,13,0.01
IA-105,Jones County,Iowa,-1.38,-1.36,8,-0.01
IA-107,Keokuk County,Iowa,-0.87,-0.94,19,0.08
IA-109,Kossuth County,Iowa,-1.84,-1.98,3,0.14
IA-111,Lee County,Iowa,-0.88,-0.87,20,-0.01
IA-113,Linn County,Iowa,-1.52,-1.46,4,-0.06
IA-115,Louisa County,Iowa,-0.86,-0.9,20,0.04
IA-117,Lucas County,Iowa,-1.01,-1.03,15,0.01
IA-119,Lyon County,Iowa,-1.64,-1.78,5,0.14
IA-121,Madison County,Iowa,-1.18,-1.2,10,0.02
IA-123,Mahaska County,Iowa,-1.07,-1.08,12,0.01
IA-125,Marion County,Iowa,-1.13,-1.15,10,0.02
IA-127,Marshall County,Iowa,-1.58,-1.63,4,0.05
IA-129,Mills County,Iowa,-0.81,-0.83,26,0.02
IA-131,Mitchell County,Iowa,-1.68,-1.79,3,0.11
IA-133,Monona County,Iowa,-1.58,-1.81,8,0.23
IA-135,Monroe County,Iowa,-1.24,-1.24,9,0.01
IA-137,Montgomery County,Iowa,-0.32,-0.34,43,0.02
IA-139,Muscatine County,Iowa,-0.83,-0.88,19,0.05
IA-141,O&#039;Brien County,Iowa,-1.37,-1.51,9,0.14
IA-143,Osceola County,Iowa,-1.18,-1.32,9,0.14
IA-145,Page County,Iowa,-0.65,-0.67,34,0.02
IA-147,Palo Alto County,Iowa,-1.23,-1.39,8,0.17
IA-149,Plymouth County,Iowa,-1.74,-1.92,3,0.18
IA-151,Pocahontas County,Iowa,-1.42,-1.57,6,0.14
IA-153,Polk County,Iowa,-1.2,-1.26,9,0.06
IA-155,Pottawattamie County,Iowa,-1.05,-1.1,17,0.06
IA-157,Poweshiek County,Iowa,-1.23,-1.25,10,0.02
IA-159,Ringgold County,Iowa,-0.85,-0.95,16,0.1
IA-161,Sac County,Iowa,-1.6,-1.69,5,0.08
IA-163,Scott County,Iowa,-1.23,-1.24,12,0.02
IA-165,Shelby County,Iowa,-1.01,-1.1,16,0.09
IA-167,Sioux County,Iowa,-1.68,-1.85,3,0.17
IA-169,Story County,Iowa,-1.06,-1.12,12,0.06
IA-171,Tama County,Iowa,-1.75,-1.78,3,0.03
IA-173,Taylor County,Iowa,-0.71,-0.79,20,0.08
IA-175,Union County,Iowa,-0.8,-0.86,18,0.07
IA-177,Van Buren County,Iowa,-0.72,-0.72,27,-0
IA-179,Wapello County,Iowa,-1.14,-1.18,10,0.04
IA-181,Warren County,Iowa,-1.24,-1.27,9,0.03
IA-183,Washington County,Iowa,-0.64,-0.7,27,0.07
IA-185,Wayne County,Iowa,-1.25,-1.28,11,0.04
IA-187,Webster County,Iowa,-1.71,-1.84,3,0.13
IA-189,Winnebago County,Iowa,-2.13,-2.22,2,0.09
IA-191,Winneshiek County,Iowa,-0.93,-1.06,15,0.13
IA-193,Woodbury County,Iowa,-1.54,-1.77,7,0.23
IA-195,Worth County,Iowa,-2.07,-2.21,2,0.14
IA-197,Wright County,Iowa,-1.9,-2.03,2,0.13
KS-001,Allen County,Kansas,-0.79,-0.86,19,0.07
KS-003,Anderson County,Kansas,-0.98,-1,14,0.02
KS-005,Atchison County,Kansas,-1.58,-1.64,4,0.07
KS-007,Barber County,Kansas,-0.81,-0.9,17,0.09
KS-009,Barton County,Kansas,-1.41,-1.55,7,0.14
KS-011,Bourbon County,Kansas,-1.05,-1.13,14,0.08
KS-013,Brown County,Kansas,-1.4,-1.44,5,0.05
KS-015,Butler County,Kansas,-1.12,-1.16,14,0.04
KS-017,Chase County,Kansas,-1.25,-1.3,10,0.06
KS-019,Chautauqua County,Kansas,-0.95,-1.01,13,0.07
KS-021,Cherokee County,Kansas,-0.54,-0.64,28,0.1
KS-023,Cheyenne County,Kansas,-1.65,-1.82,4,0.18
KS-025,Clark County,Kansas,-1.19,-1.29,9,0.1
KS-027,Clay County,Kansas,-1.08,-1.11,16,0.03
KS-029,Cloud County,Kansas,-0.8,-0.8,31,0
KS-031,Coffey County,Kansas,-1.49,-1.51,5,0.01
KS-033,Comanche County,Kansas,-0.95,-1,17,0.05
