# Title: February 2024 - January 2025 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
KS-059,Franklin County,Kansas,-0.09,-0.12,51,0.03
KS-061,Geary County,Kansas,0.31,0.23,82,0.07
KS-063,Gove County,Kansas,-0.47,-0.56,40,0.08
KS-065,Graham County,Kansas,-0.61,-0.71,34,0.1
KS-067,Grant County,Kansas,-0.7,-0.81,19,0.1
KS-069,Gray County,Kansas,-0.23,-0.32,51,0.09
KS-071,Greeley County,Kansas,0.05,-0.16,61,0.21
KS-073,Greenwood County,Kansas,-0.78,-0.81,24,0.03
KS-075,Hamilton County,Kansas,-0.27,-0.45,42,0.18
KS-077,Harper County,Kansas,-0.28,-0.37,45,0.09
KS-079,Harvey County,Kansas,-0.42,-0.46,39,0.04
KS-081,Haskell County,Kansas,-0.56,-0.64,35,0.08
KS-083,Hodgeman County,Kansas,-0.03,-0.17,49,0.14
KS-085,Jackson County,Kansas,0.08,-0.04,59,0.12
KS-087,Jefferson County,Kansas,-0.43,-0.52,35,0.09
KS-089,Jewell County,Kansas,-0.9,-0.9,24,-0
KS-091,Johnson County,Kansas,-0.5,-0.57,33,0.07
KS-093,Kearny County,Kansas,-0.51,-0.64,36,0.13
KS-095,Kingman County,Kansas,-0.03,-0.1,54,0.06
KS-097,Kiowa County,Kansas,0.32,0.23,76,0.09
KS-099,Labette County,Kansas,0.04,-0.01,56,0.06
KS-101,Lane County,Kansas,-0.55,-0.64,35,0.08
KS-103,Leavenworth County,Kansas,-0.43,-0.51,35,0.08
KS-105,Lincoln County,Kansas,-1.04,-1.11,15,0.07
KS-107,Linn County,Kansas,-0.07,-0.09,57,0.02
KS-109,Logan County,Kansas,-0.53,-0.62,34,0.09
KS-111,Lyon County,Kansas,-0.27,-0.3,43,0.03
KS-113,McPherson County,Kansas,-0.58,-0.68,32,0.11
KS-115,Marion County,Kansas,-0.37,-0.45,39,0.09
KS-117,Marshall County,Kansas,0.31,0.19,80,0.12
KS-119,Meade County,Kansas,-0.17,-0.26,50,0.1
KS-121,Miami County,Kansas,-0.28,-0.32,40,0.04
KS-123,Mitchell County,Kansas,-1.01,-1.04,19,0.03
KS-125,Montgomery County,Kansas,-0.17,-0.23,46,0.06
KS-127,Morris County,Kansas,-0.04,-0.11,57,0.07
KS-129,Morton County,Kansas,-0.08,-0.2,60,0.12
KS-131,Nemaha County,Kansas,-0.1,-0.21,58,0.11
KS-133,Neosho County,Kansas,0.07,-0.01,58,0.08
KS-135,Ness County,Kansas,-0.47,-0.61,38,0.14
KS-137,Norton County,Kansas,-0.3,-0.44,49,0.14
KS-139,Osage County,Kansas,-0.23,-0.29,45,0.05
KS-141,Osborne County,Kansas,-0.77,-0.8,30,0.03
KS-143,Ottawa County,Kansas,-0.96,-1.04,21,0.07
KS-145,Pawnee County,Kansas,-0.43,-0.58,35,0.15
KS-147,Phillips County,Kansas,-0.94,-1.07,18,0.13
KS-149,Pottawatomie County,Kansas,0.32,0.2,79,0.12
KS-151,Pratt County,Kansas,-0.3,-0.38,46,0.08
KS-153,Rawlins County,Kansas,-0.9,-1.08,23,0.17
KS-155,Reno County,Kansas,-0.66,-0.71,29,0.05
KS-157,Republic County,Kansas,-1.19,-1.18,14,-0
KS-159,Rice County,Kansas,-0.27,-0.38,40,0.11
KS-161,Riley County,Kansas,0.2,0.11,71,0.09
KS-163,Rooks County,Kansas,-0.82,-0.92,25,0.1
KS-165,Rush County,Kansas,-0.61,-0.77,29,0.16
KS-167,Russell County,Kansas,-1.02,-1.1,19,0.08
KS-169,Saline County,Kansas,-1.05,-1.11,17,0.07
KS-171,Scott County,Kansas,-0.58,-0.65,33,0.06
KS-173,Sedgwick County,Kansas,-0.1,-0.14,52,0.04
KS-175,Seward County,Kansas,-0.24,-0.33,49,0.09
KS-177,Shawnee County,Kansas,-0.37,-0.46,38,0.09
KS-179,Sheridan County,Kansas,-0.65,-0.75,35,0.1
KS-181,Sherman County,Kansas,-0.83,-1.08,18,0.25
KS-183,Smith County,Kansas,-0.47,-0.51,41,0.04
KS-185,Stafford County,Kansas,-0.67,-0.78,27,0.11
KS-187,Stanton County,Kansas,-0.36,-0.51,36,0.15
KS-189,Stevens County,Kansas,-0.28,-0.36,46,0.08
KS-191,Sumner County,Kansas,-0.48,-0.55,35,0.08
KS-193,Thomas County,Kansas,-1.04,-1.16,17,0.12
KS-195,Trego County,Kansas,-0.53,-0.64,39,0.12
KS-197,Wabaunsee County,Kansas,0.1,-0.01,65,0.11
KS-199,Wallace County,Kansas,-0.58,-0.78,27,0.2
KS-201,Washington County,Kansas,-0.4,-0.47,39,0.07
KS-203,Wichita County,Kansas,-0.19,-0.36,48,0.17
KS-205,Wilson County,Kansas,-0.29,-0.37,41,0.08
KS-207,Woodson County,Kansas,-0.12,-0.16,52,0.04
KS-209,Wyandotte County,Kansas,-0.52,-0.59,32,0.07
KY-001,Adair County,Kentucky,-0.31,-0.29,44,-0.02
KY-003,Allen County,Kentucky,0.51,0.51,99,0
KY-005,Anderson County,Kentucky,-0.27,-0.24,49,-0.03
KY-007,Ballard County,Kentucky,0.17,0.29,77,-0.13
KY-009,Barren County,Kentucky,0.38,0.42,90,-0.04
KY-011,Bath County,Kentucky,-0.27,-0.29,41,0.01
KY-013,Bell County,Kentucky,0.09,-0.01,58,0.1
KY-015,Boone County,Kentucky,-0.44,-0.46,30,0.01
KY-017,Bourbon County,Kentucky,-0.48,-0.48,36,0
KY-019,Boyd County,Kentucky,-0.6,-0.62,24,0.01
KY-021,Boyle County,Kentucky,-0.29,-0.21,47,-0.09
KY-023,Bracken County,Kentucky,-0.46,-0.42,33,-0.04
KY-025,Breathitt County,Kentucky,-0.48,-0.54,29,0.06
KY-027,Breckinridge County,Kentucky,0.22,0.27,75,-0.06
KY-029,Bullitt County,Kentucky,-0.2,-0.16,50,-0.04
KY-031,Butler County,Kentucky,0.51,0.56,96,-0.05
KY-033,Caldwell County,Kentucky,0.01,0.03,63,-0.02
KY-035,Calloway County,Kentucky,0.2,0.22,76,-0.02
KY-037,Campbell County,Kentucky,-0.18,-0.21,43,0.03
KY-039,Carlisle County,Kentucky,0.08,0.21,74,-0.13
KY-041,Carroll County,Kentucky,-0.22,-0.26,46,0.03
KY-043,Carter County,Kentucky,-0.43,-0.43,36,0
KY-045,Casey County,Kentucky,-0.09,-0.03,52,-0.06
KY-047,Christian County,Kentucky,-0.29,-0.27,45,-0.01
KY-049,Clark County,Kentucky,-0.37,-0.32,40,-0.05
KY-051,Clay County,Kentucky,0.13,0.05,65,0.07
KY-053,Clinton County,Kentucky,-0.07,-0.12,54,0.05
KY-055,Crittenden County,Kentucky,0.21,0.2,73,0.01
KY-057,Cumberland County,Kentucky,-0.28,-0.28,45,0.01
KY-059,Daviess County,Kentucky,0.19,0.24,76,-0.06
KY-061,Edmonson County,Kentucky,0.48,0.52,96,-0.05
KY-063,Elliott County,Kentucky,-0.28,-0.26,44,-0.01
KY-065,Estill County,Kentucky,-0.11,-0.1,56,-0.01
KY-067,Fayette County,Kentucky,-0.36,-0.29,41,-0.07
KY-069,Fleming County,Kentucky,-0.39,-0.42,35,0.03
KY-071,Floyd County,Kentucky,-0.08,-0.09,53,0.01
KY-073,Franklin County,Kentucky,-0.43,-0.39,40,-0.03
KY-075,Fulton County,Kentucky,0.36,0.43,89,-0.07
KY-077,Gallatin County,Kentucky,-0.55,-0.57,28,0.01
KY-079,Garrard County,Kentucky,-0.28,-0.18,48,-0.1
KY-081,Grant County,Kentucky,-0.69,-0.64,25,-0.05
KY-083,Graves County,Kentucky,0.01,0.11,69,-0.11
KY-085,Grayson County,Kentucky,0.26,0.31,83,-0.06
KY-087,Green County,Kentucky,-0.71,-0.7,23,-0.01
KY-089,Greenup County,Kentucky,-0.53,-0.46,37,-0.07
KY-091,Hancock County,Kentucky,0.34,0.38,80,-0.05
KY-093,Hardin County,Kentucky,-0.17,-0.15,47,-0.02
KY-095,Harlan County,Kentucky,0,-0.05,54,0.06
KY-097,Harrison County,Kentucky,-0.63,-0.6,25,-0.03
KY-099,Hart County,Kentucky,-0.17,-0.14,51,-0.03
KY-101,Henderson County,Kentucky,-0.26,-0.23,49,-0.03
KY-103,Henry County,Kentucky,-0.26,-0.22,44,-0.04
KY-105,Hickman County,Kentucky,0.24,0.36,83,-0.12
KY-107,Hopkins County,Kentucky,0.24,0.27,80,-0.04
KY-109,Jackson County,Kentucky,0.01,0.02,63,-0.01
KY-111,Jefferson County,Kentucky,0.05,0.1,64,-0.05
KY-113,Jessamine County,Kentucky,-0.32,-0.23,45,-0.09
KY-115,Johnson County,Kentucky,-0.08,-0.08,57,0
KY-117,Kenton County,Kentucky,-0.34,-0.36,37,0.02
KY-119,Knott County,Kentucky,-0.35,-0.32,41,-0.03
KY-121,Knox County,Kentucky,0.3,0.19,71,0.1
KY-123,Larue County,Kentucky,-0.62,-0.59,23,-0.02
KY-125,Laurel County,Kentucky,0.31,0.26,82,0.05
KY-127,Lawrence County,Kentucky,-0.39,-0.39,40,-0
KY-129,Lee County,Kentucky,-0.23,-0.28,45,0.05
KY-131,Leslie County,Kentucky,-0.09,-0.15,51,0.06
KY-133,Letcher County,Kentucky,-0.2,-0.19,48,-0.02
KY-135,Lewis County,Kentucky,-0.51,-0.51,31,-0.01
KY-137,Lincoln County,Kentucky,-0.17,-0.07,52,-0.09
KY-139,Livingston County,Kentucky,0.07,0.11,73,-0.04
KY-141,Logan County,Kentucky,0.54,0.61,102,-0.07
KY-143,Lyon County,Kentucky,-0.05,-0.01,62,-0.04
KY-145,McCracken County,Kentucky,0.07,0.18,74,-0.11
KY-147,McCreary County,Kentucky,-0.09,-0.17,47,0.08
KY-149,McLean County,Kentucky,0.25,0.33,83,-0.08
KY-151,Madison County,Kentucky,-0.19,-0.12,50,-0.07
KY-153,Magoffin County,Kentucky,-0.28,-0.31,40,0.03
KY-155,Marion County,Kentucky,-0.53,-0.5,30,-0.02
KY-157,Marshall County,Kentucky,-0.01,0.06,68,-0.07
KY-159,Martin County,Kentucky,-0.3,-0.3,43,0
KY-161,Mason County,Kentucky,-0.55,-0.54,30,-0.01
KY-163,Meade County,Kentucky,0.07,0.13,60,-0.06
KY-165,Menifee County,Kentucky,-0.2,-0.2,48,0.01
KY-167,Mercer County,Kentucky,-0.31,-0.24,44,-0.07
KY-169,Metcalfe County,Kentucky,-0.2,-0.19,52,-0.02
KY-171,Monroe County,Kentucky,-0.01,0,63,-0.02
KY-173,Montgomery County,Kentucky,-0.36,-0.36,40,0
KY-175,Morgan County,Kentucky,-0.28,-0.27,46,-0.01
KY-177,Muhlenberg County,Kentucky,0.44,0.5,99,-0.06
KY-179,Nelson County,Kentucky,-0.35,-0.33,41,-0.02
KY-181,Nicholas County,Kentucky,-0.54,-0.56,27,0.02
KY-183,Ohio County,Kentucky,0.45,0.5,91,-0.05
KY-185,Oldham County,Kentucky,0.15,0.19,62,-0.04
KY-187,Owen County,Kentucky,-0.52,-0.49,34,-0.03
KY-189,Owsley County,Kentucky,-0.19,-0.23,45,0.04
KY-191,Pendleton County,Kentucky,-0.58,-0.54,29,-0.05
KY-193,Perry County,Kentucky,-0.32,-0.33,40,0.01
KY-195,Pike County,Kentucky,-0.09,-0.08,57,-0.01
KY-197,Powell County,Kentucky,-0.17,-0.15,52,-0.01
KY-199,Pulaski County,Kentucky,0.1,0.11,72,-0.01
KY-201,Robertson County,Kentucky,-0.6,-0.59,27,-0.01
KY-203,Rockcastle County,Kentucky,-0.04,0.03,61,-0.07
KY-205,Rowan County,Kentucky,-0.22,-0.23,46,0
KY-207,Russell County,Kentucky,0.11,0.12,69,-0.01
KY-209,Scott County,Kentucky,-0.39,-0.36,41,-0.03
KY-211,Shelby County,Kentucky,-0.2,-0.16,51,-0.04
KY-213,Simpson County,Kentucky,0.48,0.52,100,-0.03
KY-215,Spencer County,Kentucky,-0.24,-0.2,51,-0.04
KY-217,Taylor County,Kentucky,-0.61,-0.6,26,-0.01
KY-219,Todd County,Kentucky,-0.01,0.02,67,-0.03
KY-221,Trigg County,Kentucky,-0.17,-0.14,53,-0.03
KY-223,Trimble County,Kentucky,0.05,0.04,53,0.01
KY-225,Union County,Kentucky,-0.33,-0.31,44,-0.02
KY-227,Warren County,Kentucky,0.43,0.46,91,-0.03
KY-229,Washington County,Kentucky,-0.27,-0.24,45,-0.03
KY-231,Wayne County,Kentucky,0.02,-0.05,61,0.07
KY-233,Webster County,Kentucky,0.11,0.13,71,-0.03
KY-235,Whitley County,Kentucky,0.17,0.07,69,0.09
KY-237,Wolfe County,Kentucky,-0.41,-0.46,32,0.05
KY-239,Woodford County,Kentucky,-0.32,-0.26,44,-0.06
LA-001,Acadia Parish,Louisiana,-0.13,-0.1,56,-0.02
LA-003,Allen Parish,Louisiana,-0.24,-0.18,56,-0.07
LA-005,Ascension Parish,Louisiana,0.17,0.18,81,-0
LA-007,Assumption Parish,Louisiana,0.16,0.22,83,-0.05
LA-009,Avoyelles Parish,Louisiana,0.57,0.64,111,-0.06
LA-011,Beauregard Parish,Louisiana,-0.1,-0.04,63,-0.06
LA-013,Bienville Parish,Louisiana,0.41,0.43,100,-0.02
LA-015,Bossier Parish,Louisiana,0.62,0.57,98,0.05
LA-017,Caddo Parish,Louisiana,0.93,0.88,113,0.05
LA-019,Calcasieu Parish,Louisiana,-0.34,-0.27,45,-0.07
LA-021,Caldwell Parish,Louisiana,0.57,0.56,100,0.01
LA-023,Cameron Parish,Louisiana,-0.33,-0.3,37,-0.03
LA-025,Catahoula Parish,Louisiana,0.62,0.66,107,-0.04
LA-027,Claiborne Parish,Louisiana,0.32,0.33,88,-0.01
LA-029,Concordia Parish,Louisiana,0.28,0.33,93,-0.05
LA-031,De Soto Parish,Louisiana,1.12,1.11,119,0.02
LA-033,East Baton Rouge Parish,Louisiana,-0.18,-0.2,56,0.02
LA-035,East Carroll Parish,Louisiana,0.13,0.12,76,0.01
LA-037,East Feliciana Parish,Louisiana,-0.49,-0.48,35,-0.01
LA-039,Evangeline Parish,Louisiana,-0.12,-0.08,61,-0.04
LA-041,Franklin Parish,Louisiana,0.35,0.36,94,-0.01
LA-043,Grant Parish,Louisiana,1.2,1.23,125,-0.03
LA-045,Iberia Parish,Louisiana,-0.26,-0.27,46,0.01
LA-047,Iberville Parish,Louisiana,-0.04,-0.04,63,-0
LA-049,Jackson Parish,Louisiana,0.58,0.62,101,-0.04
LA-051,Jefferson Parish,Louisiana,1.41,1.42,128,-0.02
LA-053,Jefferson Davis Parish,Louisiana,-0.31,-0.26,44,-0.05
LA-055,Lafayette Parish,Louisiana,0.03,0.01,65,0.02
LA-057,Lafourche Parish,Louisiana,0.72,0.76,116,-0.03
LA-059,La Salle Parish,Louisiana,1.01,1.05,125,-0.04
LA-061,Lincoln Parish,Louisiana,0.62,0.65,102,-0.03
LA-063,Livingston Parish,Louisiana,0.07,0.07,70,0
LA-065,Madison Parish,Louisiana,0.06,0.07,79,-0.01
LA-067,Morehouse Parish,Louisiana,0.38,0.36,93,0.02
LA-069,Natchitoches Parish,Louisiana,1.03,1.05,117,-0.02
LA-071,Orleans Parish,Louisiana,0.96,0.94,122,0.02
LA-073,Ouachita Parish,Louisiana,0.55,0.55,100,-0
LA-075,Plaquemines Parish,Louisiana,1.34,1.34,128,-0
LA-077,Pointe Coupee Parish,Louisiana,-0.07,-0.02,63,-0.05
LA-079,Rapides Parish,Louisiana,1.11,1.16,124,-0.04
LA-081,Red River Parish,Louisiana,0.56,0.53,101,0.03
LA-083,Richland Parish,Louisiana,0.37,0.36,91,0
LA-085,Sabine Parish,Louisiana,1.34,1.37,126,-0.03
LA-087,St. Bernard Parish,Louisiana,0.9,0.89,121,0.01
LA-089,St. Charles Parish,Louisiana,1,1.03,123,-0.03
LA-091,St. Helena Parish,Louisiana,-0.66,-0.68,27,0.02
LA-093,St. James Parish,Louisiana,0.28,0.29,86,-0.01
LA-095,St. John the Baptist Parish,Louisiana,0.63,0.63,104,0
LA-097,St. Landry Parish,Louisiana,0,0.03,68,-0.02
LA-099,St. Martin Parish,Louisiana,-0.06,-0.05,61,-0.01
LA-101,St. Mary Parish,Louisiana,-0.24,-0.19,55,-0.06
LA-103,St. Tammany Parish,Louisiana,0.1,0.07,72,0.03
LA-105,Tangipahoa Parish,Louisiana,-0.27,-0.27,47,0
LA-107,Tensas Parish,Louisiana,0.18,0.21,86,-0.03
LA-109,Terrebonne Parish,Louisiana,-0.04,0.03,77,-0.07
LA-111,Union Parish,Louisiana,0.48,0.47,97,0
LA-113,Vermilion Parish,Louisiana,-0.34,-0.35,39,0.01
LA-115,Vernon Parish,Louisiana,0.94,0.99,117,-0.05
LA-117,Washington Parish,Louisiana,-0.69,-0.66,31,-0.03
LA-119,Webster Parish,Louisiana,0.46,0.43,91,0.03
LA-121,West Baton Rouge Parish,Louisiana,-0.17,-0.18,53,0.01
LA-123,West Carroll Parish,Louisiana,0.24,0.22,88,0.02
LA-125,West Feliciana Parish,Louisiana,-0.33,-0.27,46,-0.05
LA-127,Winn Parish,Louisiana,0.66,0.72,107,-0.06
ME-001,Androscoggin County,Maine,-0.52,-0.51,23,-0.01
ME-003,Aroostook County,Maine,-1.17,-1.1,6,-0.08
ME-005,Cumberland County,Maine,-0.62,-0.65,15,0.02
ME-007,Franklin County,Maine,0.16,0.13,73,0.03
ME-009,Hancock County,Maine,-0.38,-0.37,37,-0.01
ME-011,Kennebec County,Maine,-0.56,-0.56,24,-0
ME-013,Knox County,Maine,-0.43,-0.43,33,-0
ME-015,Lincoln County,Maine,-0.62,-0.62,15,0
ME-017,Oxford County,Maine,0,0,66,-0
ME-019,Penobscot County,Maine,-0.64,-0.65,28,0.01
ME-021,Piscataquis County,Maine,-0.48,-0.52,32,0.04
ME-023,Sagadahoc County,Maine,-0.64,-0.65,15,0.01
ME-025,Somerset County,Maine,-0.18,-0.24,45,0.06
ME-027,Waldo County,Maine,-0.55,-0.54,25,-0.01
ME-029,Washington County,Maine,-0.53,-0.44,31,-0.09
ME-031,York County,Maine,-0.83,-0.81,9,-0.02
MD-001,Allegany County,Maryland,-1.26,-1.24,8,-0.03
MD-003,Anne Arundel County,Maryland,-1.5,-1.52,3,0.03
MD-005,Baltimore County,Maryland,-0.99,-0.97,9,-0.02
MD-009,Calvert County,Maryland,-1.92,-1.86,2,-0.06
MD-011,Caroline County,Maryland,-1.84,-1.82,2,-0.02
MD-013,Carroll County,Maryland,-0.83,-0.85,15,0.02
MD-015,Cecil County,Maryland,-1.41,-1.39,5,-0.03
MD-017,Charles County,Maryland,-2.05,-2.02,2,-0.04
MD-019,Dorchester County,Maryland,-1.92,-1.86,2,-0.06
MD-021,Frederick County,Maryland,-0.79,-0.83,13,0.04
MD-023,Garrett County,Maryland,-1.17,-1.12,10,-0.05
MD-025,Harford County,Maryland,-1.48,-1.45,3,-0.04
MD-027,Howard County,Maryland,-0.98,-0.96,11,-0.01
MD-029,Kent County,Maryland,-1.62,-1.61,2,-0.01
MD-031,Montgomery County,Maryland,-1.27,-1.27,6,0
MD-033,Prince George&#039;s County,Maryland,-1.65,-1.64,2,-0.01
MD-035,Queen Anne&#039;s County,Maryland,-1.69,-1.69,2,0
MD-037,St. Mary&#039;s County,Maryland,-1.87,-1.79,2,-0.08
MD-039,Somerset County,Maryland,-1.5,-1.45,2,-0.05
MD-041,Talbot County,Maryland,-1.73,-1.7,2,-0.02
MD-043,Washington County,Maryland,-1.04,-1.08,10,0.04
MD-045,Wicomico County,Maryland,-1.75,-1.69,2,-0.06
MD-047,Worcester County,Maryland,-1.42,-1.34,3,-0.08
MD-510,Baltimore City,Maryland,-1.02,-0.99,8,-0.02
MD-511,Washington,District of Columbia,-1.65,-1.63,2,-0.01
MA-001,Barnstable County,Massachusetts,-0.49,-0.51,28,0.02
MA-003,Berkshire County,Massachusetts,-0.87,-0.82,13,-0.04
MA-005,Bristol County,Massachusetts,-0.12,-0.14,44,0.02
MA-007,Dukes County,Massachusetts,-0.36,-0.38,32,0.01
MA-009,Essex County,Massachusetts,-1.06,-1.03,5,-0.03
MA-011,Franklin County,Massachusetts,-0.76,-0.67,20,-0.09
MA-013,Hampden County,Massachusetts,-0.67,-0.67,17,0
MA-015,Hampshire County,Massachusetts,-0.68,-0.65,20,-0.03
MA-017,Middlesex County,Massachusetts,-0.94,-0.9,9,-0.04
MA-019,Nantucket County,Massachusetts,-1.22,-1.18,5,-0.04
MA-021,Norfolk County,Massachusetts,-0.55,-0.55,18,0
MA-023,Plymouth County,Massachusetts,-0.28,-0.31,31,0.02
MA-025,Suffolk County,Massachusetts,-0.68,-0.66,16,-0.01
MA-027,Worcester County,Massachusetts,-0.86,-0.78,14,-0.08
MI-001,Alcona County,Michigan,0.09,0.03,66,0.06
MI-003,Alger County,Michigan,0.81,0.84,109,-0.02
MI-005,Allegan County,Michigan,0.01,0.02,59,-0.02
MI-007,Alpena County,Michigan,-0.19,-0.18,47,-0.01
MI-009,Antrim County,Michigan,-0.42,-0.29,40,-0.12
MI-011,Arenac County,Michigan,-0.52,-0.53,30,0.01
MI-013,Baraga County,Michigan,-0.3,-0.23,48,-0.07
MI-015,Barry County,Michigan,0.13,0.09,61,0.03
MI-017,Bay County,Michigan,-0.82,-0.88,17,0.06
MI-019,Benzie County,Michigan,-1.22,-1.21,10,-0.01
MI-021,Berrien County,Michigan,-0.16,-0.12,53,-0.04
MI-023,Branch County,Michigan,0.14,0.12,67,0.03
MI-025,Calhoun County,Michigan,0.27,0.31,80,-0.04
MI-027,Cass County,Michigan,-0.18,-0.17,48,-0.01
MI-029,Charlevoix County,Michigan,-0.1,0.04,61,-0.15
MI-031,Cheboygan County,Michigan,-0.16,-0.07,57,-0.09
MI-033,Chippewa County,Michigan,0.31,0.33,88,-0.02
MI-035,Clare County,Michigan,-0.75,-0.68,20,-0.07
MI-037,Clinton County,Michigan,-0.57,-0.61,25,0.03
MI-039,Crawford County,Michigan,-0.55,-0.45,31,-0.1
MI-041,Delta County,Michigan,-0.16,-0.17,53,0.01
MI-043,Dickinson County,Michigan,-0.63,-0.65,26,0.02
MI-045,Eaton County,Michigan,0.08,0.08,64,-0
MI-047,Emmet County,Michigan,-0.33,-0.19,49,-0.14
MI-049,Genesee County,Michigan,0.25,0.2,72,0.05
MI-051,Gladwin County,Michigan,-0.87,-0.81,15,-0.06
MI-053,Gogebic County,Michigan,-0.67,-0.59,26,-0.08
MI-055,Grand Traverse County,Michigan,-1.3,-1.27,7,-0.03
MI-057,Gratiot County,Michigan,-1.12,-1.22,7,0.1
MI-059,Hillsdale County,Michigan,-0.67,-0.67,20,-0.01
MI-061,Houghton County,Michigan,-0.7,-0.58,33,-0.12
MI-063,Huron County,Michigan,-0.7,-0.68,27,-0.02
MI-065,Ingham County,Michigan,0.17,0.18,70,-0.01
MI-067,Ionia County,Michigan,-0.49,-0.52,23,0.03
MI-069,Iosco County,Michigan,-0.19,-0.24,49,0.05
MI-071,Iron County,Michigan,-0.55,-0.52,31,-0.03
MI-073,Isabella County,Michigan,-1.49,-1.46,3,-0.03
MI-075,Jackson County,Michigan,0.23,0.25,75,-0.02
MI-077,Kalamazoo County,Michigan,0.28,0.31,81,-0.04
MI-079,Kalkaska County,Michigan,-0.5,-0.42,33,-0.09
MI-081,Kent County,Michigan,-0.43,-0.46,29,0.03
MI-083,Keweenaw County,Michigan,-0.9,-0.8,27,-0.1
MI-085,Lake County,Michigan,-0.14,-0.09,58,-0.05
MI-087,Lapeer County,Michigan,0.54,0.44,86,0.1
MI-089,Leelanau County,Michigan,-1.27,-1.19,6,-0.08
MI-091,Lenawee County,Michigan,-0.99,-1.02,14,0.03
MI-093,Livingston County,Michigan,0.21,0.27,72,-0.06
MI-095,Luce County,Michigan,0.17,0.32,83,-0.15
MI-097,Mackinac County,Michigan,0.01,0.13,73,-0.12
MI-099,Macomb County,Michigan,0.45,0.42,78,0.03
MI-101,Manistee County,Michigan,-0.43,-0.43,36,-0
MI-103,Marquette County,Michigan,-0.18,-0.15,54,-0.03
MI-105,Mason County,Michigan,0.14,0.18,72,-0.04
MI-107,Mecosta County,Michigan,-0.6,-0.62,23,0.02
MI-109,Menominee County,Michigan,-0.62,-0.64,28,0.02
MI-111,Midland County,Michigan,-1.32,-1.29,3,-0.03
MI-113,Missaukee County,Michigan,-0.07,-0.02,56,-0.05
MI-115,Monroe County,Michigan,-0.56,-0.59,28,0.03
MI-117,Montcalm County,Michigan,-0.94,-0.99,9,0.05
MI-119,Montmorency County,Michigan,-0.19,-0.03,62,-0.16
MI-121,Muskegon County,Michigan,-0.06,-0.03,51,-0.03
MI-123,Newaygo County,Michigan,-0.07,-0.05,59,-0.02
MI-125,Oakland County,Michigan,0.24,0.3,76,-0.06
MI-127,Oceana County,Michigan,0.41,0.48,92,-0.07
MI-129,Ogemaw County,Michigan,-0.34,-0.31,39,-0.02
MI-131,Ontonagon County,Michigan,-0.81,-0.75,24,-0.06
MI-133,Osceola County,Michigan,-0.08,-0.06,54,-0.02
MI-135,Oscoda County,Michigan,-0.34,-0.26,44,-0.08
MI-137,Otsego County,Michigan,-0.14,-0,60,-0.14
MI-139,Ottawa County,Michigan,-0.38,-0.37,35,-0.01
MI-141,Presque Isle County,Michigan,-0.1,-0.06,54,-0.04
MI-143,Roscommon County,Michigan,-0.62,-0.54,26,-0.08
MI-145,Saginaw County,Michigan,-0.38,-0.48,30,0.1
MI-147,St. Clair County,Michigan,0.15,0.11,63,0.04
MI-149,St. Joseph County,Michigan,0.21,0.19,73,0.02
MI-151,Sanilac County,Michigan,-0.38,-0.41,41,0.03
MI-153,Schoolcraft County,Michigan,0.61,0.68,102,-0.07
MI-155,Shiawassee County,Michigan,0.1,0.07,64,0.03
MI-157,Tuscola County,Michigan,0.02,-0.12,54,0.14
MI-159,Van Buren County,Michigan,0.04,0.11,60,-0.07
MI-161,Washtenaw County,Michigan,0.25,0.21,65,0.04
MI-163,Wayne County,Michigan,-0.33,-0.3,44,-0.02
MI-165,Wexford County,Michigan,-0.29,-0.27,39,-0.02
MN-001,Aitkin County,Minnesota,-0.64,-0.59,30,-0.04
MN-003,Anoka County,Minnesota,0.4,0.28,78,0.12
MN-005,Becker County,Minnesota,-0.42,-0.51,36,0.09
MN-007,Beltrami County,Minnesota,-0.49,-0.56,43,0.07
MN-009,Benton County,Minnesota,0.45,0.52,86,-0.07
MN-011,Big Stone County,Minnesota,0.56,0.36,78,0.2
MN-013,Blue Earth County,Minnesota,0.81,0.65,96,0.16
MN-015,Brown County,Minnesota,0.59,0.32,82,0.26
MN-017,Carlton County,Minnesota,-0.51,-0.51,33,-0
MN-019,Carver County,Minnesota,0.17,0.01,61,0.16
MN-021,Cass County,Minnesota,-0.63,-0.63,30,-0
MN-023,Chippewa County,Minnesota,0.76,0.71,100,0.05
MN-025,Chisago County,Minnesota,0.37,0.32,80,0.04
MN-027,Clay County,Minnesota,0.29,0.05,59,0.24
MN-029,Clearwater County,Minnesota,-0.49,-0.54,39,0.05
MN-031,Cook County,Minnesota,-0.59,-0.48,30,-0.12
MN-033,Cottonwood County,Minnesota,0.89,0.65,97,0.24
MN-035,Crow Wing County,Minnesota,-0.06,-0.03,58,-0.03
MN-037,Dakota County,Minnesota,0.34,0.23,73,0.11
MN-039,Dodge County,Minnesota,0.83,0.73,96,0.11
MN-041,Douglas County,Minnesota,0.5,0.48,94,0.03
MN-043,Faribault County,Minnesota,1.29,1.18,116,0.11
MN-045,Fillmore County,Minnesota,0.27,0.13,66,0.13
MN-047,Freeborn County,Minnesota,0.97,0.86,109,0.11
MN-049,Goodhue County,Minnesota,0.69,0.58,88,0.11
