# Title: February 1972 - January 1973 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
MS-037,Franklin County,Mississippi,-0.18,-0.16,56,-0.01
MS-039,George County,Mississippi,-0.6,-0.6,27,0.01
MS-041,Greene County,Mississippi,-0.46,-0.47,37,0
MS-043,Grenada County,Mississippi,0.54,0.58,100,-0.05
MS-045,Hancock County,Mississippi,-0.45,-0.5,32,0.05
MS-047,Harrison County,Mississippi,-0.42,-0.48,33,0.06
MS-049,Hinds County,Mississippi,-0.08,-0.07,64,-0.01
MS-051,Holmes County,Mississippi,0.3,0.38,91,-0.08
MS-053,Humphreys County,Mississippi,0.34,0.36,92,-0.02
MS-055,Issaquena County,Mississippi,0.13,0.12,78,0.01
MS-057,Itawamba County,Mississippi,0.28,0.33,90,-0.05
MS-059,Jackson County,Mississippi,-0.42,-0.48,31,0.06
MS-061,Jasper County,Mississippi,-0.18,-0.17,58,-0.01
MS-063,Jefferson County,Mississippi,-0.19,-0.16,54,-0.02
MS-065,Jefferson Davis County,Mississippi,-0.28,-0.26,51,-0.02
MS-067,Jones County,Mississippi,-0.18,-0.16,55,-0.01
MS-069,Kemper County,Mississippi,-0.49,-0.42,40,-0.07
MS-071,Lafayette County,Mississippi,0.64,0.65,102,-0
MS-073,Lamar County,Mississippi,-0.31,-0.25,48,-0.06
MS-075,Lauderdale County,Mississippi,-0.41,-0.43,40,0.02
MS-077,Lawrence County,Mississippi,-0.2,-0.2,55,-0
MS-079,Leake County,Mississippi,0.09,0.12,74,-0.04
MS-081,Lee County,Mississippi,0.35,0.41,95,-0.06
MS-083,Leflore County,Mississippi,0.53,0.56,102,-0.04
MS-085,Lincoln County,Mississippi,-0.02,-0.01,67,-0
MS-087,Lowndes County,Mississippi,0.01,0.07,74,-0.06
MS-089,Madison County,Mississippi,-0.05,0.01,71,-0.06
MS-091,Marion County,Mississippi,-0.25,-0.22,52,-0.04
MS-093,Marshall County,Mississippi,0.71,0.73,112,-0.02
MS-095,Monroe County,Mississippi,0.5,0.56,100,-0.07
MS-097,Montgomery County,Mississippi,0.2,0.27,87,-0.07
MS-099,Neshoba County,Mississippi,-0.25,-0.23,54,-0.02
MS-101,Newton County,Mississippi,-0.48,-0.51,34,0.03
MS-103,Noxubee County,Mississippi,-0.27,-0.21,57,-0.06
MS-105,Oktibbeha County,Mississippi,0.3,0.35,86,-0.05
MS-107,Panola County,Mississippi,0.49,0.49,97,-0
MS-109,Pearl River County,Mississippi,-0.22,-0.21,51,-0.01
MS-111,Perry County,Mississippi,-0.38,-0.36,39,-0.02
MS-113,Pike County,Mississippi,0.05,0.06,70,-0.01
MS-115,Pontotoc County,Mississippi,0.27,0.34,91,-0.07
MS-117,Prentiss County,Mississippi,0.62,0.64,103,-0.03
MS-119,Quitman County,Mississippi,0.34,0.35,88,-0.01
MS-121,Rankin County,Mississippi,-0.2,-0.19,54,-0.02
MS-123,Scott County,Mississippi,-0.3,-0.33,44,0.03
MS-125,Sharkey County,Mississippi,0.32,0.31,89,0
MS-127,Simpson County,Mississippi,-0.19,-0.15,60,-0.04
MS-129,Smith County,Mississippi,-0.11,-0.09,68,-0.02
MS-131,Stone County,Mississippi,-0.52,-0.55,32,0.03
MS-133,Sunflower County,Mississippi,0.34,0.36,91,-0.02
MS-135,Tallahatchie County,Mississippi,0.51,0.54,98,-0.03
MS-137,Tate County,Mississippi,0.71,0.7,109,0.01
MS-139,Tippah County,Mississippi,0.68,0.71,108,-0.03
MS-141,Tishomingo County,Mississippi,0.77,0.79,109,-0.02
MS-143,Tunica County,Mississippi,0.35,0.35,84,0
MS-145,Union County,Mississippi,0.52,0.58,100,-0.06
MS-147,Walthall County,Mississippi,-0.17,-0.14,56,-0.03
MS-149,Warren County,Mississippi,-0.05,-0.05,68,0
MS-151,Washington County,Mississippi,0.21,0.2,83,0.01
MS-153,Wayne County,Mississippi,-0.38,-0.41,39,0.03
MS-155,Webster County,Mississippi,0.22,0.25,86,-0.03
MS-157,Wilkinson County,Mississippi,-0.32,-0.29,46,-0.03
MS-159,Winston County,Mississippi,0.09,0.13,78,-0.05
MS-161,Yalobusha County,Mississippi,0.52,0.53,96,-0
MS-163,Yazoo County,Mississippi,0.08,0.12,80,-0.05
MO-001,Adair County,Missouri,-0.11,-0.2,51,0.09
MO-003,Andrew County,Missouri,0.55,0.48,93,0.07
MO-005,Atchison County,Missouri,0.61,0.56,96,0.06
MO-007,Audrain County,Missouri,-0.54,-0.61,33,0.06
MO-009,Barry County,Missouri,-0.06,-0.11,60,0.05
MO-011,Barton County,Missouri,0.06,-0.05,57,0.11
MO-013,Bates County,Missouri,-0.03,-0.08,57,0.05
MO-015,Benton County,Missouri,-0.22,-0.36,45,0.14
MO-017,Bollinger County,Missouri,1.3,1.29,123,0.01
MO-019,Boone County,Missouri,-0.3,-0.36,39,0.06
MO-021,Buchanan County,Missouri,0.58,0.54,95,0.04
MO-023,Butler County,Missouri,1.5,1.47,125,0.03
MO-025,Caldwell County,Missouri,0.72,0.64,99,0.07
MO-027,Callaway County,Missouri,-0.3,-0.37,41,0.07
MO-029,Camden County,Missouri,0.1,-0,60,0.1
MO-031,Cape Girardeau County,Missouri,1.14,1.17,120,-0.02
MO-033,Carroll County,Missouri,0.32,0.21,77,0.11
MO-035,Carter County,Missouri,0.88,0.75,103,0.13
MO-037,Cass County,Missouri,-0.44,-0.52,33,0.08
MO-039,Cedar County,Missouri,0.09,-0.03,57,0.12
MO-041,Chariton County,Missouri,-0.04,-0.12,59,0.08
MO-043,Christian County,Missouri,0.06,-0.02,58,0.08
MO-045,Clark County,Missouri,0.26,0.33,79,-0.06
MO-047,Clay County,Missouri,0.15,0.13,71,0.03
MO-049,Clinton County,Missouri,0.48,0.47,92,0.01
MO-051,Cole County,Missouri,-0.31,-0.34,39,0.03
MO-053,Cooper County,Missouri,-0.15,-0.23,48,0.07
MO-055,Crawford County,Missouri,0.11,0.03,61,0.07
MO-057,Dade County,Missouri,-0.11,-0.24,46,0.13
MO-059,Dallas County,Missouri,0.06,-0.06,53,0.11
MO-061,Daviess County,Missouri,0.51,0.42,85,0.09
MO-063,DeKalb County,Missouri,0.49,0.42,84,0.07
MO-065,Dent County,Missouri,0.52,0.46,84,0.07
MO-067,Douglas County,Missouri,0.28,0.2,74,0.07
MO-069,Dunklin County,Missouri,0.79,0.81,112,-0.02
MO-071,Franklin County,Missouri,0.01,-0.1,51,0.11
MO-073,Gasconade County,Missouri,-0.34,-0.42,37,0.08
MO-075,Gentry County,Missouri,0.28,0.2,79,0.08
MO-077,Greene County,Missouri,0.03,-0.08,50,0.11
MO-079,Grundy County,Missouri,-0.06,-0.19,62,0.13
MO-081,Harrison County,Missouri,0.47,0.38,82,0.09
MO-083,Henry County,Missouri,-0.21,-0.33,44,0.12
MO-085,Hickory County,Missouri,0.1,-0.03,57,0.13
MO-087,Holt County,Missouri,0.7,0.64,104,0.06
MO-089,Howard County,Missouri,-0.26,-0.35,40,0.09
MO-091,Howell County,Missouri,0.3,0.25,75,0.06
MO-093,Iron County,Missouri,0.41,0.35,85,0.07
MO-095,Jackson County,Missouri,-0.45,-0.52,35,0.07
MO-097,Jasper County,Missouri,0.09,0,60,0.08
MO-099,Jefferson County,Missouri,0.2,0.09,65,0.11
MO-101,Johnson County,Missouri,-0.34,-0.41,41,0.07
MO-103,Knox County,Missouri,0.1,0.05,72,0.05
MO-105,Laclede County,Missouri,0.23,0.13,69,0.1
MO-107,Lafayette County,Missouri,-0.23,-0.32,48,0.09
MO-109,Lawrence County,Missouri,0,-0.09,57,0.09
MO-111,Lewis County,Missouri,-0.01,0.02,65,-0.03
MO-113,Lincoln County,Missouri,-0.4,-0.54,34,0.13
MO-115,Linn County,Missouri,-0.06,-0.17,48,0.11
MO-117,Livingston County,Missouri,0.44,0.31,78,0.13
MO-119,McDonald County,Missouri,0.44,0.4,91,0.04
MO-121,Macon County,Missouri,0.32,0.27,82,0.05
MO-123,Madison County,Missouri,0.84,0.8,107,0.04
MO-125,Maries County,Missouri,-0.05,-0.11,52,0.06
MO-127,Marion County,Missouri,-0.28,-0.28,44,0
MO-129,Mercer County,Missouri,0.22,0.14,70,0.08
MO-131,Miller County,Missouri,-0.06,-0.1,56,0.04
MO-133,Mississippi County,Missouri,1.57,1.68,129,-0.11
MO-135,Moniteau County,Missouri,-0.1,-0.16,51,0.06
MO-137,Monroe County,Missouri,-0.28,-0.32,40,0.04
MO-139,Montgomery County,Missouri,-0.32,-0.4,39,0.08
MO-141,Morgan County,Missouri,-0.09,-0.19,49,0.1
MO-143,New Madrid County,Missouri,1.14,1.17,123,-0.03
MO-145,Newton County,Missouri,0.13,0.05,70,0.09
MO-147,Nodaway County,Missouri,0.38,0.3,80,0.08
MO-149,Oregon County,Missouri,0.84,0.81,110,0.04
MO-151,Osage County,Missouri,-0.48,-0.55,33,0.07
MO-153,Ozark County,Missouri,-0.05,-0.13,46,0.08
MO-155,Pemiscot County,Missouri,0.62,0.63,102,-0.01
MO-157,Perry County,Missouri,0.46,0.46,96,-0.01
MO-159,Pettis County,Missouri,-0.42,-0.55,34,0.14
MO-161,Phelps County,Missouri,0.3,0.22,70,0.07
MO-163,Pike County,Missouri,-0.83,-0.94,21,0.12
MO-165,Platte County,Missouri,0.38,0.33,80,0.05
MO-167,Polk County,Missouri,0.01,-0.12,52,0.13
MO-169,Pulaski County,Missouri,0.24,0.17,71,0.07
MO-171,Putnam County,Missouri,-0.03,-0.15,58,0.11
MO-173,Ralls County,Missouri,-0.58,-0.63,32,0.04
MO-175,Randolph County,Missouri,0.02,-0.06,59,0.07
MO-177,Ray County,Missouri,0.45,0.36,88,0.09
MO-179,Reynolds County,Missouri,0.59,0.5,93,0.09
MO-181,Ripley County,Missouri,1.12,1.07,117,0.05
MO-183,St. Charles County,Missouri,-0.25,-0.36,42,0.11
MO-185,St. Clair County,Missouri,-0.03,-0.14,54,0.11
MO-186,Ste. Genevieve County,Missouri,0.4,0.32,86,0.08
MO-187,St. Francois County,Missouri,0.4,0.33,87,0.07
MO-189,St. Louis County,Missouri,-0.04,-0.15,53,0.1
MO-195,Saline County,Missouri,-0.45,-0.59,31,0.13
MO-197,Schuyler County,Missouri,0.16,0.1,67,0.06
MO-199,Scotland County,Missouri,0.35,0.37,85,-0.02
MO-201,Scott County,Missouri,1.4,1.48,126,-0.08
MO-203,Shannon County,Missouri,0.78,0.71,102,0.06
MO-205,Shelby County,Missouri,0.06,0.02,64,0.04
MO-207,Stoddard County,Missouri,1.49,1.51,126,-0.01
MO-209,Stone County,Missouri,0.14,0.07,74,0.07
MO-211,Sullivan County,Missouri,-0.39,-0.51,38,0.12
MO-213,Taney County,Missouri,0.09,0.01,60,0.08
MO-215,Texas County,Missouri,0.69,0.62,97,0.07
MO-217,Vernon County,Missouri,0.02,-0.07,58,0.09
MO-219,Warren County,Missouri,-0.11,-0.19,51,0.08
MO-221,Washington County,Missouri,0.06,-0.03,55,0.09
MO-223,Wayne County,Missouri,0.99,0.93,115,0.07
MO-225,Webster County,Missouri,0.08,-0,56,0.08
MO-227,Worth County,Missouri,0.43,0.35,85,0.09
MO-229,Wright County,Missouri,0.23,0.15,73,0.08
MO-510,St. Louis City,Missouri,0.13,0.03,59,0.09
MT-001,Beaverhead County,Montana,-0.35,-0.63,49,0.28
MT-003,Big Horn County,Montana,0.77,0.78,101,-0.01
MT-005,Blaine County,Montana,-0.55,-0.59,33,0.04
MT-007,Broadwater County,Montana,-1.11,-1.22,24,0.11
MT-009,Carbon County,Montana,1.06,1.09,117,-0.03
MT-011,Carter County,Montana,1.68,1.54,117,0.14
MT-013,Cascade County,Montana,-1.08,-1.28,17,0.2
MT-015,Chouteau County,Montana,-0.68,-0.71,27,0.04
MT-017,Custer County,Montana,1.28,1.12,108,0.17
MT-019,Daniels County,Montana,1.1,0.92,108,0.18
MT-021,Dawson County,Montana,0.98,0.82,106,0.16
MT-023,Deer Lodge County,Montana,-0.62,-0.77,33,0.16
MT-025,Fallon County,Montana,1.93,1.78,124,0.16
MT-027,Fergus County,Montana,-0.31,-0.36,43,0.05
MT-029,Flathead County,Montana,0.3,0.34,89,-0.04
MT-031,Gallatin County,Montana,0.32,0.29,84,0.03
MT-033,Garfield County,Montana,0.52,0.33,83,0.19
MT-035,Glacier County,Montana,0.78,0.74,108,0.04
MT-037,Golden Valley County,Montana,-0.05,-0.26,52,0.2
MT-039,Granite County,Montana,-0.05,-0.17,60,0.12
MT-041,Hill County,Montana,-0.48,-0.59,35,0.11
MT-043,Jefferson County,Montana,-0.59,-0.89,31,0.3
MT-045,Judith Basin County,Montana,-0.33,-0.42,46,0.09
MT-047,Lake County,Montana,0.2,0.18,77,0.01
MT-049,Lewis and Clark County,Montana,-0.24,-0.4,50,0.16
MT-051,Liberty County,Montana,-0.45,-0.51,41,0.06
MT-053,Lincoln County,Montana,0.21,0.26,88,-0.06
MT-055,McCone County,Montana,0.86,0.77,108,0.09
MT-057,Madison County,Montana,0.13,-0.05,70,0.18
MT-059,Meagher County,Montana,-0.81,-0.83,36,0.02
MT-061,Mineral County,Montana,0.04,0.02,66,0.02
MT-063,Missoula County,Montana,0.02,-0.04,66,0.06
MT-065,Musselshell County,Montana,0.19,0.03,65,0.15
MT-067,Park County,Montana,0.6,0.5,99,0.1
MT-069,Petroleum County,Montana,0.13,0.14,77,-0.01
MT-071,Phillips County,Montana,0.1,-0.03,71,0.13
MT-073,Pondera County,Montana,0.53,0.41,92,0.12
MT-075,Powder River County,Montana,0.98,0.88,100,0.1
MT-077,Powell County,Montana,-0.19,-0.31,52,0.12
MT-079,Prairie County,Montana,0.81,0.64,97,0.17
MT-081,Ravalli County,Montana,-0.34,-0.37,50,0.03
MT-083,Richland County,Montana,1.73,1.63,122,0.1
MT-085,Roosevelt County,Montana,1.69,1.58,125,0.11
MT-087,Rosebud County,Montana,0.43,0.3,80,0.13
MT-089,Sanders County,Montana,0.1,0.13,79,-0.03
MT-091,Sheridan County,Montana,1.35,1.19,114,0.16
MT-093,Silver Bow County,Montana,-0.77,-1.08,29,0.31
MT-095,Stillwater County,Montana,1.13,0.98,113,0.15
MT-097,Sweet Grass County,Montana,1.22,0.98,114,0.24
MT-099,Teton County,Montana,0.24,0.06,75,0.18
MT-101,Toole County,Montana,-0.3,-0.4,49,0.1
MT-103,Treasure County,Montana,0.24,0.09,65,0.15
MT-105,Valley County,Montana,0.79,0.59,97,0.2
MT-107,Wheatland County,Montana,-0.31,-0.5,45,0.19
MT-109,Wibaux County,Montana,1.49,1.27,112,0.22
MT-111,Yellowstone County,Montana,0.75,0.7,103,0.05
NE-001,Adams County,Nebraska,0.59,0.46,88,0.13
NE-003,Antelope County,Nebraska,1.26,1.01,106,0.25
NE-005,Arthur County,Nebraska,0.01,-0.2,59,0.2
NE-007,Banner County,Nebraska,-0.13,-0.48,46,0.35
NE-009,Blaine County,Nebraska,0.06,-0.18,54,0.24
NE-011,Boone County,Nebraska,0.81,0.59,95,0.22
NE-013,Box Butte County,Nebraska,0.46,0.16,74,0.3
NE-015,Boyd County,Nebraska,1.67,1.49,121,0.18
NE-017,Brown County,Nebraska,0.73,0.47,90,0.27
NE-019,Buffalo County,Nebraska,0.54,0.43,87,0.11
NE-021,Burt County,Nebraska,1.14,0.9,110,0.24
NE-023,Butler County,Nebraska,0.99,0.77,105,0.22
NE-025,Cass County,Nebraska,0.54,0.51,90,0.03
NE-027,Cedar County,Nebraska,1.23,0.9,104,0.33
NE-029,Chase County,Nebraska,0.04,-0.22,63,0.25
NE-031,Cherry County,Nebraska,-0.27,-0.51,41,0.24
NE-033,Cheyenne County,Nebraska,-0.2,-0.42,50,0.22
NE-035,Clay County,Nebraska,0.94,0.78,102,0.16
NE-037,Colfax County,Nebraska,1.1,0.87,111,0.23
NE-039,Cuming County,Nebraska,0.88,0.56,96,0.31
NE-041,Custer County,Nebraska,-0.05,-0.26,53,0.21
NE-043,Dakota County,Nebraska,1.54,1.28,116,0.26
NE-045,Dawes County,Nebraska,0.2,-0.21,59,0.41
NE-047,Dawson County,Nebraska,-0.17,-0.31,49,0.15
NE-049,Deuel County,Nebraska,-0.04,-0.23,59,0.19
NE-051,Dixon County,Nebraska,1.19,0.89,100,0.31
NE-053,Dodge County,Nebraska,1.07,0.85,107,0.21
NE-055,Douglas County,Nebraska,1.16,1.03,113,0.12
NE-057,Dundy County,Nebraska,-0.16,-0.38,55,0.22
NE-059,Fillmore County,Nebraska,0.65,0.5,91,0.15
NE-061,Franklin County,Nebraska,0.63,0.52,93,0.1
NE-063,Frontier County,Nebraska,-0.34,-0.52,38,0.18
NE-065,Furnas County,Nebraska,0.06,-0.07,60,0.13
NE-067,Gage County,Nebraska,0.42,0.35,82,0.07
NE-069,Garden County,Nebraska,-0.09,-0.37,52,0.28
NE-071,Garfield County,Nebraska,-0.07,-0.27,47,0.2
NE-073,Gosper County,Nebraska,-0.37,-0.54,35,0.17
NE-075,Grant County,Nebraska,-0.35,-0.56,38,0.21
NE-077,Greeley County,Nebraska,0.4,0.17,74,0.24
NE-079,Hall County,Nebraska,0.65,0.47,89,0.18
NE-081,Hamilton County,Nebraska,0.54,0.24,78,0.3
NE-083,Harlan County,Nebraska,0.42,0.26,75,0.16
NE-085,Hayes County,Nebraska,0.01,-0.24,62,0.25
NE-087,Hitchcock County,Nebraska,0.18,0.03,71,0.15
NE-089,Holt County,Nebraska,1.23,1.03,105,0.2
NE-091,Hooker County,Nebraska,-0.36,-0.4,45,0.03
NE-093,Howard County,Nebraska,0.31,0.06,68,0.25
NE-095,Jefferson County,Nebraska,0.51,0.43,86,0.08
NE-097,Johnson County,Nebraska,0.33,0.26,81,0.07
NE-099,Kearney County,Nebraska,0.5,0.4,82,0.1
NE-101,Keith County,Nebraska,-0.25,-0.43,52,0.19
NE-103,Keya Paha County,Nebraska,1.46,1.21,114,0.25
NE-105,Kimball County,Nebraska,-0.42,-0.63,40,0.21
NE-107,Knox County,Nebraska,1.62,1.37,116,0.24
NE-109,Lancaster County,Nebraska,0.81,0.66,94,0.15
NE-111,Lincoln County,Nebraska,-0.03,-0.21,56,0.19
NE-113,Logan County,Nebraska,0.53,0.4,85,0.14
NE-115,Loup County,Nebraska,-0.24,-0.52,39,0.29
NE-117,McPherson County,Nebraska,0.24,0.18,79,0.06
NE-119,Madison County,Nebraska,0.89,0.62,99,0.27
NE-121,Merrick County,Nebraska,0.68,0.37,85,0.31
NE-123,Morrill County,Nebraska,-0.2,-0.51,47,0.32
NE-125,Nance County,Nebraska,0.7,0.41,91,0.29
NE-127,Nemaha County,Nebraska,0.48,0.39,89,0.08
NE-129,Nuckolls County,Nebraska,0.9,0.84,102,0.07
NE-131,Otoe County,Nebraska,0.42,0.34,84,0.09
NE-133,Pawnee County,Nebraska,0.54,0.45,88,0.09
NE-135,Perkins County,Nebraska,-0.15,-0.38,54,0.23
NE-137,Phelps County,Nebraska,0.37,0.23,76,0.13
NE-139,Pierce County,Nebraska,1.36,1.1,111,0.26
NE-141,Platte County,Nebraska,0.91,0.65,104,0.27
NE-143,Polk County,Nebraska,1.09,0.84,103,0.26
NE-145,Red Willow County,Nebraska,-0.28,-0.36,48,0.09
NE-147,Richardson County,Nebraska,0.28,0.2,77,0.07
NE-149,Rock County,Nebraska,1.01,0.76,97,0.25
NE-151,Saline County,Nebraska,0.53,0.38,89,0.15
NE-153,Sarpy County,Nebraska,0.9,0.85,102,0.06
NE-155,Saunders County,Nebraska,1.14,1.02,112,0.12
NE-157,Scotts Bluff County,Nebraska,0.62,0.29,83,0.34
NE-159,Seward County,Nebraska,0.58,0.33,87,0.25
NE-161,Sheridan County,Nebraska,-0.11,-0.42,50,0.32
NE-163,Sherman County,Nebraska,0.17,-0.07,67,0.25
NE-165,Sioux County,Nebraska,0.27,-0.02,68,0.29
NE-167,Stanton County,Nebraska,0.74,0.46,88,0.29
NE-169,Thayer County,Nebraska,0.7,0.64,97,0.06
NE-171,Thomas County,Nebraska,0.1,-0.04,61,0.14
NE-173,Thurston County,Nebraska,1.46,1.18,117,0.28
NE-175,Valley County,Nebraska,-0.18,-0.45,41,0.27
NE-177,Washington County,Nebraska,1.23,1.06,114,0.17
NE-179,Wayne County,Nebraska,1.34,1.03,107,0.31
NE-181,Webster County,Nebraska,0.73,0.66,102,0.07
NE-183,Wheeler County,Nebraska,0.33,0.13,68,0.2
NE-185,York County,Nebraska,0.6,0.35,86,0.25
NV-001,Churchill County,Nevada,-0.17,-0.06,73,-0.1
NV-003,Clark County,Nevada,-0.18,-0.22,68,0.04
NV-005,Douglas County,Nevada,-0.28,-0.26,56,-0.03
NV-007,Elko County,Nevada,0.18,0.25,82,-0.07
NV-009,Esmeralda County,Nevada,-0.02,-0.04,77,0.02
NV-011,Eureka County,Nevada,-0.35,-0.4,53,0.04
NV-013,Humboldt County,Nevada,-0.45,-0.49,43,0.04
NV-015,Lander County,Nevada,-0.29,-0.26,59,-0.03
NV-017,Lincoln County,Nevada,-0.41,-0.45,50,0.04
NV-019,Lyon County,Nevada,-0.4,-0.37,54,-0.03
NV-021,Mineral County,Nevada,0.15,0.2,91,-0.05
NV-023,Nye County,Nevada,-0.45,-0.5,50,0.05
NV-027,Pershing County,Nevada,-0.68,-0.65,33,-0.03
NV-029,Storey County,Nevada,0.17,0.19,82,-0.02
NV-031,Washoe County,Nevada,-0.26,-0.35,51,0.1
NV-033,White Pine County,Nevada,-1.14,-1.26,15,0.12
NV-510,Carson City,Nevada,-0.1,-0.06,67,-0.03
NH-001,Belknap County,New Hampshire,0.9,0.92,117,-0.02
NH-003,Carroll County,New Hampshire,0.94,0.98,116,-0.04
NH-005,Cheshire County,New Hampshire,1.19,1.23,124,-0.05
NH-007,Coos County,New Hampshire,0.68,0.75,113,-0.07
NH-009,Grafton County,New Hampshire,0.83,0.91,115,-0.08
NH-011,Hillsborough County,New Hampshire,1.24,1.28,124,-0.04
NH-013,Merrimack County,New Hampshire,1.06,1.08,120,-0.02
NH-015,Rockingham County,New Hampshire,1.57,1.65,127,-0.08
NH-017,Strafford County,New Hampshire,1.29,1.35,125,-0.06
NH-019,Sullivan County,New Hampshire,1.07,1.1,121,-0.03
NJ-001,Atlantic County,New Jersey,1.33,1.32,125,0.01
NJ-003,Bergen County,New Jersey,1.63,1.65,129,-0.03
NJ-005,Burlington County,New Jersey,1.36,1.31,128,0.05
NJ-007,Camden County,New Jersey,1.36,1.35,126,0.01
NJ-009,Cape May County,New Jersey,1.46,1.47,127,-0.01
NJ-011,Cumberland County,New Jersey,1.47,1.49,128,-0.02
NJ-013,Essex County,New Jersey,1.58,1.58,130,0
NJ-015,Gloucester County,New Jersey,1.33,1.35,127,-0.02
NJ-017,Hudson County,New Jersey,1.63,1.62,130,0.01
NJ-019,Hunterdon County,New Jersey,1.22,1.2,124,0.02
NJ-021,Mercer County,New Jersey,1.19,1.14,123,0.05
NJ-023,Middlesex County,New Jersey,1.39,1.34,127,0.05
NJ-025,Monmouth County,New Jersey,1.32,1.28,128,0.04
NJ-027,Morris County,New Jersey,1.54,1.53,130,0
NJ-029,Ocean County,New Jersey,1.26,1.19,127,0.06
NJ-031,Passaic County,New Jersey,1.62,1.65,129,-0.03
NJ-033,Salem County,New Jersey,1.47,1.46,129,0
NJ-035,Somerset County,New Jersey,1.27,1.23,123,0.03
NJ-037,Sussex County,New Jersey,1.51,1.54,128,-0.03
NJ-039,Union County,New Jersey,1.49,1.47,130,0.03
NJ-041,Warren County,New Jersey,1.15,1.15,123,0
NM-001,Bernalillo County,New Mexico,0.49,0.4,99,0.09
NM-003,Catron County,New Mexico,0.79,0.72,105,0.07
NM-005,Chaves County,New Mexico,0.36,0.25,91,0.11
NM-006,Cibola County,New Mexico,0.07,-0.08,81,0.16
NM-007,Colfax County,New Mexico,-0.33,-0.47,43,0.14
NM-009,Curry County,New Mexico,0.6,0.5,99,0.1
NM-011,De Baca County,New Mexico,0.72,0.57,101,0.15
NM-013,Dona Ana County,New Mexico,0.89,0.89,111,0
NM-015,Eddy County,New Mexico,0.34,0.28,86,0.06
NM-017,Grant County,New Mexico,0.68,0.66,105,0.02
NM-019,Guadalupe County,New Mexico,0.85,0.74,110,0.11
NM-021,Harding County,New Mexico,0.33,0.26,89,0.07
NM-023,Hidalgo County,New Mexico,0.65,0.65,109,-0
NM-025,Lea County,New Mexico,0.25,0.18,83,0.07
NM-027,Lincoln County,New Mexico,0.98,0.91,114,0.08
NM-028,Los Alamos County,New Mexico,0.01,-0.1,68,0.11
NM-029,Luna County,New Mexico,0.54,0.53,104,0
NM-031,McKinley County,New Mexico,-0.51,-0.6,45,0.09
NM-033,Mora County,New Mexico,-0.04,-0.21,62,0.17
NM-035,Otero County,New Mexico,0.6,0.57,106,0.03
NM-037,Quay County,New Mexico,0.71,0.6,103,0.11
NM-039,Rio Arriba County,New Mexico,-0.26,-0.37,55,0.11
NM-041,Roosevelt County,New Mexico,0.3,0.2,87,0.1
NM-043,Sandoval County,New Mexico,-0.15,-0.2,71,0.05
NM-045,San Juan County,New Mexico,-0.52,-0.48,48,-0.04
NM-047,San Miguel County,New Mexico,0.4,0.28,90,0.13
NM-049,Santa Fe County,New Mexico,0.11,-0.03,77,0.14
NM-051,Sierra County,New Mexico,0.91,0.86,111,0.06
NM-053,Socorro County,New Mexico,0.98,0.86,114,0.12
NM-055,Taos County,New Mexico,-0.3,-0.52,40,0.21
NM-057,Torrance County,New Mexico,0.96,0.85,111,0.11
NM-059,Union County,New Mexico,0.09,-0.03,72,0.12
NM-061,Valencia County,New Mexico,0.91,0.74,112,0.16
NY-001,Albany County,New York,1.59,1.62,127,-0.04
NY-003,Allegany County,New York,1.45,1.37,124,0.08
NY-005,Bronx County,New York,1.63,1.64,130,-0.01
NY-007,Broome County,New York,1.49,1.52,127,-0.03
NY-009,Cattaraugus County,New York,1.02,0.99,120,0.03
NY-011,Cayuga County,New York,1.85,1.82,130,0.03
NY-013,Chautauqua County,New York,1.05,1.06,122,-0.01
NY-015,Chemung County,New York,1.43,1.45,125,-0.02
NY-017,Chenango County,New York,1.43,1.44,126,-0.01
NY-019,Clinton County,New York,1.66,1.62,128,0.04
NY-021,Columbia County,New York,1.51,1.54,128,-0.02
NY-023,Cortland County,New York,1.43,1.46,128,-0.03
NY-025,Delaware County,New York,1.29,1.28,125,0.01
NY-027,Dutchess County,New York,1.44,1.39,128,0.05
NY-029,Erie County,New York,1.03,1.08,119,-0.05
NY-031,Essex County,New York,1.33,1.38,125,-0.04
NY-033,Franklin County,New York,1.49,1.46,128,0.04
NY-035,Fulton County,New York,1.48,1.48,129,-0.01
NY-037,Genesee County,New York,1.21,1.18,125,0.03
NY-039,Greene County,New York,1.41,1.42,128,-0
NY-041,Hamilton County,New York,1.49,1.51,129,-0.02
NY-043,Herkimer County,New York,1.5,1.5,129,-0
NY-045,Jefferson County,New York,1.62,1.55,127,0.07
NY-047,Kings County,New York,1.56,1.55,130,0.01
NY-049,Lewis County,New York,1.65,1.64,130,0.01
NY-051,Livingston County,New York,1.48,1.49,126,-0.01
NY-053,Madison County,New York,1.84,1.81,129,0.03
NY-055,Monroe County,New York,1.24,1.16,123,0.07
NY-057,Montgomery County,New York,1.53,1.5,127,0.02
NY-059,Nassau County,New York,1.49,1.48,129,0
NY-061,New York County,New York,1.67,1.67,130,-0.01
NY-063,Niagara County,New York,1.14,1.14,117,-0.01
NY-065,Oneida County,New York,1.84,1.85,130,-0.01
NY-067,Onondaga County,New York,1.89,1.83,130,0.06
NY-069,Ontario County,New York,1.72,1.76,129,-0.04
NY-071,Orange County,New York,1.55,1.58,128,-0.03
NY-073,Orleans County,New York,1.01,0.9,114,0.11
