# Title: February 2020 - January 2021 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
GA-185,Lowndes County,Georgia,0.13,0.08,76,0.05
GA-187,Lumpkin County,Georgia,1.34,1.37,126,-0.03
GA-189,McDuffie County,Georgia,0.63,0.53,103,0.1
GA-191,McIntosh County,Georgia,-0.48,-0.45,35,-0.02
GA-193,Macon County,Georgia,1.11,1.05,116,0.07
GA-195,Madison County,Georgia,1.2,1.17,121,0.03
GA-197,Marion County,Georgia,0.98,0.96,114,0.02
GA-199,Meriwether County,Georgia,0.95,0.96,117,-0.01
GA-201,Miller County,Georgia,0.24,0.21,83,0.03
GA-205,Mitchell County,Georgia,0.23,0.17,75,0.06
GA-207,Monroe County,Georgia,0.24,0.21,83,0.03
GA-209,Montgomery County,Georgia,1.47,1.42,126,0.05
GA-211,Morgan County,Georgia,0.38,0.25,81,0.13
GA-213,Murray County,Georgia,1.33,1.35,123,-0.02
GA-215,Muscogee County,Georgia,0.92,0.97,116,-0.05
GA-217,Newton County,Georgia,0.35,0.26,81,0.09
GA-219,Oconee County,Georgia,1.09,1.03,115,0.06
GA-221,Oglethorpe County,Georgia,1.02,0.95,114,0.07
GA-223,Paulding County,Georgia,0.37,0.39,94,-0.02
GA-225,Peach County,Georgia,1.08,1,113,0.08
GA-227,Pickens County,Georgia,0.68,0.71,108,-0.03
GA-229,Pierce County,Georgia,-0.37,-0.37,52,0.01
GA-231,Pike County,Georgia,0.95,0.93,115,0.02
GA-233,Polk County,Georgia,0.37,0.41,96,-0.04
GA-235,Pulaski County,Georgia,1.01,0.96,114,0.05
GA-237,Putnam County,Georgia,-0.03,-0.17,60,0.14
GA-239,Quitman County,Georgia,1.11,1.09,119,0.02
GA-241,Rabun County,Georgia,1.04,1.05,123,-0
GA-243,Randolph County,Georgia,0.75,0.72,107,0.02
GA-245,Richmond County,Georgia,0.91,0.86,113,0.05
GA-247,Rockdale County,Georgia,0.97,0.92,111,0.05
GA-249,Schley County,Georgia,1.07,1.01,117,0.06
GA-251,Screven County,Georgia,0.17,0.1,77,0.06
GA-253,Seminole County,Georgia,0.51,0.47,96,0.04
GA-255,Spalding County,Georgia,0.86,0.86,112,0.01
GA-257,Stephens County,Georgia,0.73,0.74,109,-0.01
GA-259,Stewart County,Georgia,1.06,1.06,118,0
GA-261,Sumter County,Georgia,0.96,0.9,115,0.06
GA-263,Talbot County,Georgia,0.73,0.75,109,-0.01
GA-265,Taliaferro County,Georgia,0.79,0.68,108,0.11
GA-267,Tattnall County,Georgia,0.52,0.48,97,0.05
GA-269,Taylor County,Georgia,0.87,0.81,110,0.06
GA-271,Telfair County,Georgia,0.89,0.84,110,0.05
GA-273,Terrell County,Georgia,0.72,0.67,105,0.05
GA-275,Thomas County,Georgia,0.4,0.34,89,0.06
GA-277,Tift County,Georgia,0.2,0.17,82,0.03
GA-279,Toombs County,Georgia,1.1,1.05,119,0.05
GA-281,Towns County,Georgia,1.14,1.13,124,0.01
GA-283,Treutlen County,Georgia,1.48,1.39,124,0.09
GA-285,Troup County,Georgia,0.83,0.84,112,-0.01
GA-287,Turner County,Georgia,0.51,0.45,97,0.06
GA-289,Twiggs County,Georgia,1.17,1.1,118,0.07
GA-291,Union County,Georgia,1.37,1.37,127,0
GA-293,Upson County,Georgia,0.77,0.74,106,0.04
GA-295,Walker County,Georgia,0.47,0.51,101,-0.04
GA-297,Walton County,Georgia,0.95,0.88,111,0.07
GA-299,Ware County,Georgia,-0.28,-0.28,54,-0
GA-301,Warren County,Georgia,0.68,0.58,106,0.11
GA-303,Washington County,Georgia,1.08,0.97,116,0.12
GA-305,Wayne County,Georgia,-0.23,-0.21,55,-0.02
GA-307,Webster County,Georgia,0.88,0.86,113,0.02
GA-309,Wheeler County,Georgia,1.35,1.29,124,0.06
GA-311,White County,Georgia,1.24,1.27,126,-0.03
GA-313,Whitfield County,Georgia,0.88,0.93,116,-0.05
GA-315,Wilcox County,Georgia,0.73,0.67,106,0.06
GA-317,Wilkes County,Georgia,0.84,0.76,110,0.08
GA-319,Wilkinson County,Georgia,1.12,1.04,116,0.08
GA-321,Worth County,Georgia,0.57,0.51,97,0.07
ID-001,Ada County,Idaho,-0.37,-0.34,52,-0.03
ID-003,Adams County,Idaho,-0.36,-0.31,52,-0.05
ID-005,Bannock County,Idaho,-1.11,-1.2,15,0.09
ID-007,Bear Lake County,Idaho,-0.63,-0.66,36,0.03
ID-009,Benewah County,Idaho,-0.64,-0.59,29,-0.05
ID-011,Bingham County,Idaho,-0.72,-0.8,39,0.09
ID-013,Blaine County,Idaho,-1.2,-1.27,6,0.08
ID-015,Boise County,Idaho,-0.12,-0.09,64,-0.03
ID-017,Bonner County,Idaho,-0.43,-0.33,48,-0.1
ID-019,Bonneville County,Idaho,-0.26,-0.27,52,0.01
ID-021,Boundary County,Idaho,-0.48,-0.4,42,-0.08
ID-023,Butte County,Idaho,-1.5,-1.54,4,0.04
ID-025,Camas County,Idaho,-0.91,-0.92,14,0.01
ID-027,Canyon County,Idaho,-0.44,-0.37,54,-0.07
ID-029,Caribou County,Idaho,-0.54,-0.55,45,0.01
ID-031,Cassia County,Idaho,-0.8,-0.89,26,0.09
ID-033,Clark County,Idaho,-1.06,-1.07,22,0.01
ID-035,Clearwater County,Idaho,-0.41,-0.39,43,-0.03
ID-037,Custer County,Idaho,-0.74,-0.81,27,0.07
ID-039,Elmore County,Idaho,-0.54,-0.53,41,-0.01
ID-041,Franklin County,Idaho,-1.07,-1.13,13,0.06
ID-043,Fremont County,Idaho,-0.71,-0.58,42,-0.13
ID-045,Gem County,Idaho,0.3,0.29,90,0.01
ID-047,Gooding County,Idaho,-1.73,-1.78,4,0.05
ID-049,Idaho County,Idaho,-0.06,-0.09,68,0.03
ID-051,Jefferson County,Idaho,-0.96,-1,28,0.05
ID-053,Jerome County,Idaho,-1.61,-1.75,5,0.14
ID-055,Kootenai County,Idaho,-0.47,-0.41,41,-0.06
ID-057,Latah County,Idaho,-0.11,-0.08,59,-0.03
ID-059,Lemhi County,Idaho,-0.24,-0.38,56,0.14
ID-061,Lewis County,Idaho,-0,-0.04,70,0.03
ID-063,Lincoln County,Idaho,-1.89,-1.97,4,0.08
ID-065,Madison County,Idaho,-0.31,-0.31,57,0
ID-067,Minidoka County,Idaho,-1.16,-1.31,13,0.15
ID-069,Nez Perce County,Idaho,0.25,0.22,79,0.03
ID-071,Oneida County,Idaho,-1.35,-1.39,7,0.05
ID-073,Owyhee County,Idaho,-1.03,-1.06,21,0.03
ID-075,Payette County,Idaho,-0.59,-0.57,38,-0.03
ID-077,Power County,Idaho,-0.68,-0.87,30,0.18
ID-079,Shoshone County,Idaho,-0.5,-0.45,38,-0.04
ID-081,Teton County,Idaho,-0.41,-0.42,44,0.01
ID-083,Twin Falls County,Idaho,-1.34,-1.39,12,0.04
ID-085,Valley County,Idaho,-0.45,-0.45,44,-0
ID-087,Washington County,Idaho,0.1,0.09,79,0.01
IL-001,Adams County,Illinois,0.11,0.15,72,-0.04
IL-003,Alexander County,Illinois,0.54,0.64,100,-0.09
IL-005,Bond County,Illinois,0.39,0.35,83,0.04
IL-007,Boone County,Illinois,0.3,0.32,78,-0.02
IL-009,Brown County,Illinois,-0.12,-0.09,59,-0.02
IL-011,Bureau County,Illinois,0.21,0.18,71,0.03
IL-013,Calhoun County,Illinois,0.63,0.5,88,0.13
IL-015,Carroll County,Illinois,0.21,0.19,73,0.01
IL-017,Cass County,Illinois,-0.41,-0.37,39,-0.04
IL-019,Champaign County,Illinois,0.22,0.22,76,0
IL-021,Christian County,Illinois,0.03,-0.01,54,0.04
IL-023,Clark County,Illinois,0.63,0.6,94,0.03
IL-025,Clay County,Illinois,1.06,1.05,112,0.02
IL-027,Clinton County,Illinois,0.54,0.47,87,0.06
IL-029,Coles County,Illinois,0.89,0.88,110,0.01
IL-031,Cook County,Illinois,-0.02,-0,58,-0.01
IL-033,Crawford County,Illinois,0.39,0.37,77,0.02
IL-035,Cumberland County,Illinois,0.81,0.8,108,0.01
IL-037,DeKalb County,Illinois,0.05,0.08,65,-0.03
IL-039,De Witt County,Illinois,-0.35,-0.41,39,0.07
IL-041,Douglas County,Illinois,0.3,0.3,82,0.01
IL-043,DuPage County,Illinois,0.05,0.07,61,-0.02
IL-045,Edgar County,Illinois,0.69,0.69,100,-0
IL-047,Edwards County,Illinois,0.87,0.9,110,-0.03
IL-049,Effingham County,Illinois,0.73,0.69,99,0.04
IL-051,Fayette County,Illinois,0.69,0.65,95,0.04
IL-053,Ford County,Illinois,0.06,0.02,60,0.03
IL-055,Franklin County,Illinois,0.71,0.72,99,-0
IL-057,Fulton County,Illinois,-0.47,-0.43,37,-0.04
IL-059,Gallatin County,Illinois,1.03,1.03,117,-0
IL-061,Greene County,Illinois,0.31,0.21,79,0.1
IL-063,Grundy County,Illinois,-0.28,-0.28,41,0
IL-065,Hamilton County,Illinois,0.91,0.9,110,0.01
IL-067,Hancock County,Illinois,0.01,0.02,61,-0.01
IL-069,Hardin County,Illinois,1.25,1.26,124,-0
IL-071,Henderson County,Illinois,-0.31,-0.35,43,0.04
IL-073,Henry County,Illinois,0.5,0.47,91,0.03
IL-075,Iroquois County,Illinois,-0.48,-0.49,35,0.01
IL-077,Jackson County,Illinois,0.38,0.42,90,-0.04
IL-079,Jasper County,Illinois,0.81,0.79,98,0.01
IL-081,Jefferson County,Illinois,0.59,0.6,90,-0.01
IL-083,Jersey County,Illinois,0.38,0.3,82,0.07
IL-085,Jo Daviess County,Illinois,0.67,0.65,98,0.02
IL-087,Johnson County,Illinois,0.65,0.7,102,-0.05
IL-089,Kane County,Illinois,0.23,0.27,73,-0.04
IL-091,Kankakee County,Illinois,-0.37,-0.42,36,0.05
IL-093,Kendall County,Illinois,-0.25,-0.24,46,-0.01
IL-095,Knox County,Illinois,-0.22,-0.22,50,0
IL-097,Lake County,Illinois,0.54,0.58,96,-0.04
IL-099,LaSalle County,Illinois,-0.14,-0.14,47,0
IL-101,Lawrence County,Illinois,0.77,0.77,104,0.01
IL-103,Lee County,Illinois,0.53,0.51,96,0.02
IL-105,Livingston County,Illinois,0.09,0.09,70,-0
IL-107,Logan County,Illinois,-0.39,-0.45,33,0.06
IL-109,McDonough County,Illinois,0.04,0.05,61,-0.01
IL-111,McHenry County,Illinois,0.44,0.48,89,-0.04
IL-113,McLean County,Illinois,-0.33,-0.37,47,0.03
IL-115,Macon County,Illinois,-0.07,-0.11,54,0.04
IL-117,Macoupin County,Illinois,0.25,0.21,72,0.04
IL-119,Madison County,Illinois,0.8,0.73,98,0.07
IL-121,Marion County,Illinois,0.59,0.55,89,0.04
IL-123,Marshall County,Illinois,0.29,0.28,82,0.01
IL-125,Mason County,Illinois,-0.53,-0.52,31,-0.02
IL-127,Massac County,Illinois,0.78,0.86,112,-0.08
IL-129,Menard County,Illinois,-0.42,-0.44,36,0.02
IL-131,Mercer County,Illinois,0.41,0.38,84,0.03
IL-133,Monroe County,Illinois,0.87,0.79,105,0.08
IL-135,Montgomery County,Illinois,0.24,0.2,71,0.03
IL-137,Morgan County,Illinois,-0.13,-0.16,55,0.02
IL-139,Moultrie County,Illinois,0.17,0.17,71,0
IL-141,Ogle County,Illinois,0.4,0.37,84,0.02
IL-143,Peoria County,Illinois,0.06,0.05,69,0
IL-145,Perry County,Illinois,0.41,0.39,88,0.02
IL-147,Piatt County,Illinois,0.08,0.05,65,0.02
IL-149,Pike County,Illinois,0.37,0.31,82,0.06
IL-151,Pope County,Illinois,1.09,1.12,120,-0.03
IL-153,Pulaski County,Illinois,0.46,0.57,94,-0.11
IL-155,Putnam County,Illinois,0.17,0.14,72,0.03
IL-157,Randolph County,Illinois,0.3,0.24,83,0.05
IL-159,Richland County,Illinois,1.03,1.01,114,0.02
IL-161,Rock Island County,Illinois,0.5,0.49,92,0.01
IL-163,St. Clair County,Illinois,0.92,0.84,104,0.08
IL-165,Saline County,Illinois,0.98,0.92,108,0.05
IL-167,Sangamon County,Illinois,-0.09,-0.13,51,0.05
IL-169,Schuyler County,Illinois,-0.17,-0.11,55,-0.06
IL-171,Scott County,Illinois,0.06,0.03,63,0.04
IL-173,Shelby County,Illinois,0.63,0.61,96,0.01
IL-175,Stark County,Illinois,0.13,0.08,67,0.06
IL-177,Stephenson County,Illinois,0.65,0.61,95,0.04
IL-179,Tazewell County,Illinois,-0.05,-0.05,63,0
IL-181,Union County,Illinois,0.44,0.52,96,-0.07
IL-183,Vermilion County,Illinois,0.2,0.21,73,-0
IL-185,Wabash County,Illinois,0.78,0.8,105,-0.02
IL-187,Warren County,Illinois,-0.11,-0.12,55,0.01
IL-189,Washington County,Illinois,0.4,0.37,83,0.03
IL-191,Wayne County,Illinois,0.79,0.8,108,-0.01
IL-193,White County,Illinois,1.05,1.05,118,0
IL-195,Whiteside County,Illinois,0.4,0.39,87,0.02
IL-197,Will County,Illinois,-0.28,-0.28,46,-0
IL-199,Williamson County,Illinois,0.57,0.57,94,0.01
IL-201,Winnebago County,Illinois,0.35,0.33,78,0.02
IL-203,Woodford County,Illinois,0.3,0.3,83,0.01
IN-001,Adams County,Indiana,0.05,-0.06,55,0.11
IN-003,Allen County,Indiana,-0.36,-0.45,36,0.09
IN-005,Bartholomew County,Indiana,0.29,0.29,75,0
IN-007,Benton County,Indiana,-0.53,-0.53,28,-0
IN-009,Blackford County,Indiana,-0.08,-0.16,51,0.08
IN-011,Boone County,Indiana,-0.11,-0.11,56,-0
IN-013,Brown County,Indiana,0.18,0.16,64,0.02
IN-015,Carroll County,Indiana,-0.7,-0.76,24,0.06
IN-017,Cass County,Indiana,-1.07,-1.1,15,0.03
IN-019,Clark County,Indiana,1.05,1.09,116,-0.04
IN-021,Clay County,Indiana,-0.3,-0.3,41,-0
IN-023,Clinton County,Indiana,0.06,0.02,62,0.04
IN-025,Crawford County,Indiana,0.94,1.02,117,-0.08
IN-027,Daviess County,Indiana,0.58,0.54,91,0.04
IN-029,Dearborn County,Indiana,0.62,0.62,97,0
IN-031,Decatur County,Indiana,0.39,0.42,87,-0.03
IN-033,DeKalb County,Indiana,-0.98,-1.06,11,0.08
IN-035,Delaware County,Indiana,-0.22,-0.27,43,0.05
IN-037,Dubois County,Indiana,0.76,0.76,106,-0.01
IN-039,Elkhart County,Indiana,-0.96,-0.97,18,0.01
IN-041,Fayette County,Indiana,0.11,0.11,61,0.01
IN-043,Floyd County,Indiana,1.19,1.25,119,-0.06
IN-045,Fountain County,Indiana,-0.1,-0.08,58,-0.02
IN-047,Franklin County,Indiana,0.27,0.28,78,-0.01
IN-049,Fulton County,Indiana,-1.16,-1.2,8,0.04
IN-051,Gibson County,Indiana,0.87,0.89,110,-0.02
IN-053,Grant County,Indiana,-0.44,-0.51,32,0.07
IN-055,Greene County,Indiana,0.41,0.4,83,0.01
IN-057,Hamilton County,Indiana,0.13,0.09,65,0.03
IN-059,Hancock County,Indiana,0.37,0.33,78,0.04
IN-061,Harrison County,Indiana,1.26,1.33,124,-0.07
IN-063,Hendricks County,Indiana,0.08,0.09,63,-0.01
IN-065,Henry County,Indiana,0.12,0.08,62,0.04
IN-067,Howard County,Indiana,-0.21,-0.27,44,0.06
IN-069,Huntington County,Indiana,-0.3,-0.36,41,0.07
IN-071,Jackson County,Indiana,0.41,0.4,80,0.01
IN-073,Jasper County,Indiana,-0.89,-0.9,17,0.01
IN-075,Jay County,Indiana,0.1,0.06,73,0.04
IN-077,Jefferson County,Indiana,0.36,0.37,79,-0.02
IN-079,Jennings County,Indiana,0.1,0.13,63,-0.03
IN-081,Johnson County,Indiana,-0.06,-0.04,58,-0.02
IN-083,Knox County,Indiana,0.63,0.6,97,0.03
IN-085,Kosciusko County,Indiana,-1.17,-1.24,8,0.07
IN-087,LaGrange County,Indiana,-0.93,-0.95,16,0.01
IN-089,Lake County,Indiana,-0.32,-0.32,43,-0.01
IN-091,LaPorte County,Indiana,-0.91,-0.88,20,-0.03
IN-093,Lawrence County,Indiana,0.68,0.7,100,-0.02
IN-095,Madison County,Indiana,0.26,0.21,74,0.05
IN-097,Marion County,Indiana,0.07,0.06,62,0.01
IN-099,Marshall County,Indiana,-1.19,-1.21,11,0.02
IN-101,Martin County,Indiana,0.77,0.78,101,-0.01
IN-103,Miami County,Indiana,-1.02,-1.05,14,0.04
IN-105,Monroe County,Indiana,0.06,0.04,59,0.02
IN-107,Montgomery County,Indiana,0.04,0.05,64,-0.01
IN-109,Morgan County,Indiana,-0,-0.02,58,0.02
IN-111,Newton County,Indiana,-0.55,-0.53,32,-0.02
IN-113,Noble County,Indiana,-1,-1.04,15,0.03
IN-115,Ohio County,Indiana,0.87,0.85,105,0.02
IN-117,Orange County,Indiana,0.75,0.81,102,-0.06
IN-119,Owen County,Indiana,-0.21,-0.23,46,0.03
IN-121,Parke County,Indiana,0.22,0.24,73,-0.02
IN-123,Perry County,Indiana,1.15,1.2,121,-0.05
IN-125,Pike County,Indiana,0.65,0.64,104,0
IN-127,Porter County,Indiana,-0.62,-0.59,28,-0.03
IN-129,Posey County,Indiana,1.15,1.18,121,-0.02
IN-131,Pulaski County,Indiana,-1.16,-1.17,11,0.01
IN-133,Putnam County,Indiana,-0.18,-0.16,50,-0.02
IN-135,Randolph County,Indiana,0.16,0.13,75,0.03
IN-137,Ripley County,Indiana,0.35,0.38,80,-0.03
IN-139,Rush County,Indiana,0.11,0.11,58,-0
IN-141,St. Joseph County,Indiana,-1.04,-1.01,21,-0.03
IN-143,Scott County,Indiana,0.43,0.48,84,-0.05
IN-145,Shelby County,Indiana,0.16,0.19,67,-0.03
IN-147,Spencer County,Indiana,1.28,1.31,122,-0.03
IN-149,Starke County,Indiana,-1.08,-1.08,14,0
IN-151,Steuben County,Indiana,-0.88,-0.96,17,0.08
IN-153,Sullivan County,Indiana,0.2,0.17,64,0.03
IN-155,Switzerland County,Indiana,0.86,0.82,103,0.04
IN-157,Tippecanoe County,Indiana,-0.38,-0.41,39,0.04
IN-159,Tipton County,Indiana,0.34,0.28,73,0.05
IN-161,Union County,Indiana,0.24,0.22,73,0.02
IN-163,Vanderburgh County,Indiana,1.11,1.13,120,-0.02
IN-165,Vermillion County,Indiana,0.4,0.41,86,-0.02
IN-167,Vigo County,Indiana,0.16,0.16,74,0
IN-169,Wabash County,Indiana,-0.88,-0.92,19,0.05
IN-171,Warren County,Indiana,-0.24,-0.24,48,0
IN-173,Warrick County,Indiana,1.18,1.18,121,0
IN-175,Washington County,Indiana,0.88,0.93,116,-0.05
IN-177,Wayne County,Indiana,0.3,0.27,77,0.03
IN-179,Wells County,Indiana,0.05,-0.04,58,0.09
IN-181,White County,Indiana,-0.77,-0.82,22,0.05
IN-183,Whitley County,Indiana,-0.73,-0.8,22,0.07
IA-001,Adair County,Iowa,-0.99,-1.02,19,0.03
IA-003,Adams County,Iowa,-0.71,-0.79,21,0.08
IA-005,Allamakee County,Iowa,0.49,0.34,78,0.15
IA-007,Appanoose County,Iowa,0.1,0.05,62,0.05
IA-009,Audubon County,Iowa,-1.31,-1.38,7,0.07
IA-011,Benton County,Iowa,0.3,0.29,81,0.01
IA-013,Black Hawk County,Iowa,0.32,0.3,83,0.02
IA-015,Boone County,Iowa,-0.93,-1.02,17,0.09
IA-017,Bremer County,Iowa,0.34,0.31,83,0.04
IA-019,Buchanan County,Iowa,0.53,0.52,91,0.01
IA-021,Buena Vista County,Iowa,-0.73,-0.83,23,0.1
IA-023,Butler County,Iowa,-0.04,-0.09,58,0.05
IA-025,Calhoun County,Iowa,-1,-1.14,15,0.13
IA-027,Carroll County,Iowa,-1.27,-1.38,11,0.11
IA-029,Cass County,Iowa,-1.11,-1.17,15,0.06
IA-031,Cedar County,Iowa,0.6,0.61,96,-0.01
IA-033,Cerro Gordo County,Iowa,-0.2,-0.33,43,0.13
IA-035,Cherokee County,Iowa,-0.59,-0.68,31,0.08
IA-037,Chickasaw County,Iowa,0.47,0.36,83,0.11
IA-039,Clarke County,Iowa,-0.38,-0.43,36,0.05
IA-041,Clay County,Iowa,-1.1,-1.21,11,0.11
IA-043,Clayton County,Iowa,0.92,0.84,107,0.08
IA-045,Clinton County,Iowa,0.46,0.43,92,0.03
IA-047,Crawford County,Iowa,-0.9,-1.01,15,0.11
IA-049,Dallas County,Iowa,-0.68,-0.73,27,0.05
IA-051,Davis County,Iowa,0.15,0.1,71,0.05
IA-053,Decatur County,Iowa,-0.23,-0.3,50,0.07
IA-055,Delaware County,Iowa,0.63,0.63,99,-0.01
IA-057,Des Moines County,Iowa,-0.16,-0.19,49,0.04
IA-059,Dickinson County,Iowa,-0.83,-0.97,18,0.14
IA-061,Dubuque County,Iowa,0.72,0.69,104,0.03
IA-063,Emmet County,Iowa,-0.8,-0.96,20,0.15
IA-065,Fayette County,Iowa,0.5,0.4,83,0.1
IA-067,Floyd County,Iowa,-0.01,-0.1,54,0.09
IA-069,Franklin County,Iowa,-0.42,-0.52,32,0.1
IA-071,Fremont County,Iowa,-0.88,-0.93,18,0.05
IA-073,Greene County,Iowa,-1,-1.11,17,0.11
IA-075,Grundy County,Iowa,0.09,0.03,69,0.05
IA-077,Guthrie County,Iowa,-1.17,-1.23,10,0.06
IA-079,Hamilton County,Iowa,-0.66,-0.79,25,0.13
IA-081,Hancock County,Iowa,-0.35,-0.45,35,0.1
IA-083,Hardin County,Iowa,-0.42,-0.5,30,0.08
IA-085,Harrison County,Iowa,-0.75,-0.91,21,0.15
IA-087,Henry County,Iowa,0.2,0.19,71,0.01
IA-089,Howard County,Iowa,0.08,-0.03,57,0.1
IA-091,Humboldt County,Iowa,-0.79,-0.92,22,0.13
IA-093,Ida County,Iowa,-0.66,-0.72,25,0.06
IA-095,Iowa County,Iowa,-0.05,-0.09,61,0.04
IA-097,Jackson County,Iowa,0.56,0.53,90,0.03
IA-099,Jasper County,Iowa,-0.17,-0.2,55,0.03
IA-101,Jefferson County,Iowa,0.42,0.39,83,0.04
IA-103,Johnson County,Iowa,0.43,0.41,88,0.01
IA-105,Jones County,Iowa,0.51,0.52,88,-0.01
IA-107,Keokuk County,Iowa,0.18,0.1,73,0.08
IA-109,Kossuth County,Iowa,-0.65,-0.79,23,0.14
IA-111,Lee County,Iowa,0.05,0.06,64,-0.01
IA-113,Linn County,Iowa,0.54,0.6,98,-0.06
IA-115,Louisa County,Iowa,0.28,0.24,75,0.04
IA-117,Lucas County,Iowa,0.03,0.02,63,0.01
IA-119,Lyon County,Iowa,-0.77,-0.91,20,0.14
IA-121,Madison County,Iowa,-0.49,-0.51,36,0.02
IA-123,Mahaska County,Iowa,0.11,0.1,74,0.01
IA-125,Marion County,Iowa,0.17,0.15,74,0.02
IA-127,Marshall County,Iowa,-0.22,-0.27,53,0.05
IA-129,Mills County,Iowa,-1,-1.02,17,0.02
IA-131,Mitchell County,Iowa,-0.24,-0.35,37,0.11
IA-133,Monona County,Iowa,-0.62,-0.85,21,0.23
IA-135,Monroe County,Iowa,0.25,0.24,79,0.01
IA-137,Montgomery County,Iowa,-0.94,-0.96,18,0.02
IA-139,Muscatine County,Iowa,0.4,0.34,85,0.05
IA-141,O&#039;Brien County,Iowa,-1.01,-1.16,14,0.14
IA-143,Osceola County,Iowa,-0.92,-1.06,17,0.14
IA-145,Page County,Iowa,-1.06,-1.08,11,0.02
IA-147,Palo Alto County,Iowa,-0.99,-1.16,15,0.17
IA-149,Plymouth County,Iowa,-0.93,-1.11,19,0.18
IA-151,Pocahontas County,Iowa,-0.86,-1.01,18,0.14
IA-153,Polk County,Iowa,-0.3,-0.36,42,0.06
IA-155,Pottawattamie County,Iowa,-1.12,-1.17,14,0.06
IA-157,Poweshiek County,Iowa,-0.09,-0.11,58,0.02
IA-159,Ringgold County,Iowa,-0.15,-0.25,53,0.1
IA-161,Sac County,Iowa,-0.99,-1.07,16,0.08
IA-163,Scott County,Iowa,0.56,0.55,98,0.02
IA-165,Shelby County,Iowa,-1.03,-1.11,15,0.09
IA-167,Sioux County,Iowa,-1,-1.17,16,0.17
IA-169,Story County,Iowa,-0.81,-0.87,22,0.06
IA-171,Tama County,Iowa,0.07,0.04,69,0.03
IA-173,Taylor County,Iowa,-0.58,-0.66,25,0.08
IA-175,Union County,Iowa,-0.63,-0.7,26,0.07
IA-177,Van Buren County,Iowa,0.09,0.09,67,-0
IA-179,Wapello County,Iowa,0.47,0.43,85,0.04
IA-181,Warren County,Iowa,0.16,0.13,69,0.03
IA-183,Washington County,Iowa,0.39,0.32,81,0.07
IA-185,Wayne County,Iowa,-0.05,-0.09,56,0.04
IA-187,Webster County,Iowa,-0.85,-0.99,17,0.13
IA-189,Winnebago County,Iowa,-0.29,-0.39,39,0.09
IA-191,Winneshiek County,Iowa,0.24,0.12,61,0.13
IA-193,Woodbury County,Iowa,-0.56,-0.79,24,0.23
IA-195,Worth County,Iowa,-0.03,-0.17,49,0.14
IA-197,Wright County,Iowa,-0.47,-0.6,31,0.13
KS-001,Allen County,Kansas,-0.13,-0.19,52,0.07
KS-003,Anderson County,Kansas,-0.29,-0.31,42,0.02
KS-005,Atchison County,Kansas,0.5,0.43,90,0.07
KS-007,Barber County,Kansas,0.37,0.28,78,0.09
KS-009,Barton County,Kansas,0.35,0.21,76,0.14
KS-011,Bourbon County,Kansas,0.08,-0,63,0.08
KS-013,Brown County,Kansas,0.12,0.07,67,0.05
KS-015,Butler County,Kansas,0.22,0.18,73,0.04
KS-017,Chase County,Kansas,0.28,0.22,71,0.06
KS-019,Chautauqua County,Kansas,0.71,0.64,102,0.07
KS-021,Cherokee County,Kansas,0.71,0.61,101,0.1
KS-023,Cheyenne County,Kansas,-1.4,-1.58,6,0.18
KS-025,Clark County,Kansas,-0.02,-0.12,57,0.1
KS-027,Clay County,Kansas,0.13,0.1,72,0.03
KS-029,Cloud County,Kansas,0.18,0.18,72,0
KS-031,Coffey County,Kansas,-0.44,-0.45,38,0.01
KS-033,Comanche County,Kansas,0.09,0.03,65,0.05
KS-035,Cowley County,Kansas,0.47,0.38,81,0.09
KS-037,Crawford County,Kansas,0.47,0.37,87,0.1
KS-039,Decatur County,Kansas,-0.67,-0.77,29,0.1
KS-041,Dickinson County,Kansas,-0.01,-0.08,64,0.07
KS-043,Doniphan County,Kansas,0.48,0.43,89,0.05
KS-045,Douglas County,Kansas,0.08,0.01,62,0.07
KS-047,Edwards County,Kansas,0.62,0.49,95,0.13
KS-049,Elk County,Kansas,0.41,0.32,82,0.08
KS-051,Ellis County,Kansas,0.42,0.29,80,0.13
KS-053,Ellsworth County,Kansas,0.25,0.15,71,0.1
KS-055,Finney County,Kansas,-0.77,-0.85,23,0.08
KS-057,Ford County,Kansas,0.16,0.06,67,0.1
KS-059,Franklin County,Kansas,-0.21,-0.24,43,0.03
KS-061,Geary County,Kansas,0.08,0.01,65,0.07
KS-063,Gove County,Kansas,-0.75,-0.83,25,0.08
KS-065,Graham County,Kansas,-0.51,-0.61,39,0.1
KS-067,Grant County,Kansas,-0.77,-0.88,18,0.1
KS-069,Gray County,Kansas,-0.48,-0.57,36,0.09
KS-071,Greeley County,Kansas,-0.55,-0.76,28,0.21
KS-073,Greenwood County,Kansas,0.22,0.19,76,0.03
KS-075,Hamilton County,Kansas,-0.75,-0.93,20,0.18
KS-077,Harper County,Kansas,0.52,0.43,86,0.09
KS-079,Harvey County,Kansas,-0.19,-0.22,52,0.04
KS-081,Haskell County,Kansas,-0.68,-0.76,23,0.08
KS-083,Hodgeman County,Kansas,0.04,-0.1,52,0.14
KS-085,Jackson County,Kansas,0.2,0.08,69,0.12
KS-087,Jefferson County,Kansas,0.22,0.13,70,0.09
KS-089,Jewell County,Kansas,-0.08,-0.08,57,-0
